e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
488,H03,88,ENSG00000204371,EHMT2,2,EHMT2-1+EHMT2-2,True,EHMT2,True,True,EHMT2,True,True,af2454042ed4038b706f3a614ce7818b2d47d1ec570421dd465f83dabbf20205,0e03e9f41bf6cf997d3370a56edc1a02a9cfb22135186defebb5ee9479afd7be,2a707aaf8c15f6bde3d6dc9c39c5a3a53ffabdcfc1c339fe506e9bc79c65cb23,573b9ded06fd5b2169bf4579e5a87ac2ee7432734d790b8a605605faa83922d7,DONOR_UNSEEN_ONLY,c9b3ab39eabda6621bab727b96ccbd8915e2c2ed45697fa2e7c2609a19ac1cbf,EVALUATION_80PCT,6,True,False
489,H03,89,ENSG00000087250,MT3,2,MT3-1+MT3-2,True,MT3,True,True,MT3,True,True,0c60fa257e6c1fb84e2abe087ec4b63b795dbc85c589f281a9658da165311335,5dcc1df835a83f45562a8aa6e3b94c8bd3f2eda52361506c6be868efcfdab4bf,2a794e7ed8d0cd3541d3541308dc71923a5ce3ecd2c6e05ba7ba447f11d06d5e,bfbb6776c3e039d62dbc371dd89d137e4b675b2e070bfdea1529381256674c90,DONOR_UNSEEN_ONLY,d27efe4f3c0ff9755133bd19ae61cc20397f57142e0e4d6a011af2d4ae4964b3,EVALUATION_80PCT,6,True,False
490,H03,90,ENSG00000148357,HMCN2,2,HMCN2-1+HMCN2-2,True,HMCN2,True,True,HMCN2,True,True,637cf6cac5face1e142630db48c5dbf180eae42cd95605c34a6cefa8077132a8,3c908d16e0dbf685564450d0029a8918dea4b08c3860f83505c81054e1725eaf,2a8f510aec744f3529bf18215ab7e185442be10be72a369296ed4d0b6bdc31cb,4cc47c043ad0bdedf7f61a38385a5e08774bcbdc84a4604784dbedff8dee6921,DONOR_UNSEEN_ONLY,e220ae042b0a2c85fe5ee19163dd3594e543941a73bd647970359db79a637d93,EVALUATION_80PCT,6,True,False
491,H03,91,ENSG00000183665,TRMT12,2,TRMT12-1+TRMT12-2,True,TRMT12,True,True,TRMT12,True,True,86cc4b20b20c1253f7be5d6b3795387d1b0173ab792eda8f2e274db94a02ba35,8a45f3579d0a03062b91832c8274ee6a5876d3ec2be46b53d15995652cd8f36d,2a8fd3a959bccd95722361233d922d146110033326297dfc77eef1463a656c0d,a2f82138af27b403aa543fe1b6e300d161ac94716f2f85e4e95ed4f07547e0b9,DONOR_UNSEEN_ONLY,02b0ed5beff93a95e05fef93f82bc966d46fdb71c2f11e443c6e81caaa08d4ac,CALIBRATION_20PCT,6,True,False
492,H03,92,ENSG00000104783,KCNN4,2,KCNN4-1+KCNN4-2,True,KCNN4,True,True,KCNN4,True,True,6a9736ced33ac528f71b0faa75cc4ab7cc14a6195a59b1e55f95d56a117994ce,1277f3da0bb14073f0cace165e8995dc7ef8a1995fc2302e22c35ce8f82e81f1,2aa070f4dbc8b2d71ec0221e4bbf44c2685522a7cbd8dc8043e1a351b2058490,0e00e39f82b776af8c5f1057b25323d2ecc478a68064e64debb518751bb17d45,COLUMN_UNSEEN,6c649022a04b82d74bb5cd11dbb61cce82e29f01ca9c6641f505e922309c9679,EVALUATION_80PCT,0,True,False
493,H03,93,ENSG00000145491,ROPN1L,2,ROPN1L-1+ROPN1L-2,True,ROPN1L,True,True,ROPN1L,True,True,9579c40c90f81440a0e21970aa097c06803cf32f5b90b7f37b9cec0bab9acdcb,81ff842fd0adc86f0dc5e2be73a00d91fbfc649d4b62c08a11453a80ad4ef378,2aa44080d47b33c4c385a9b35d1265ff3e7187792f98ac3b37d8bf300de65899,481972c8a5bbe558fef214cd6dd730705dae5d04aa44130fc79d33bd267225a5,DONOR_UNSEEN_ONLY,44f1a983c0ee78e3cfb45fe50fe4a02667b581f602f29479fd8715b38c1d4837,EVALUATION_80PCT,6,True,False
494,H03,94,ENSG00000114850,SSR3,2,SSR3-1+SSR3-2,True,SSR3,True,True,SSR3,True,True,3eae6dcbaba00dc8eae1f955759435f7b6c462b582818f5f82dd123b7ec184e7,a824bed96c231ac8ea1e07715f8109f5ed06f661c74d930573e72cd903f29ae9,2abc6e71fd02db93f46eb9fe82cddbf27aa6477a501b1b2d2c36816cec8e1152,47232220f57c7ee8788481ca021abafc16a9ef50d2c29d98893f370fd601d67d,DONOR_UNSEEN_ONLY,f19754aeff0a6d46c84c2f760854f0c6e03e8a6c81c7fd20f7c9c665bd409365,EVALUATION_80PCT,6,True,False
495,H03,95,ENSG00000100991,TRPC4AP,2,TRPC4AP-1+TRPC4AP-2,True,TRPC4AP,True,True,TRPC4AP,True,True,1ce7481966ebeec362215391f5a1cafe2f335c3124ef652f4450ca410f42b7fa,e7403be8ca13ae5b474ba9d6a70ffcd9cd73bca774a954786bce283937db61fe,2ad4eb356e863730512477a8bd0bf4f3378943fe6d04ea21c111fddeeaf60b38,453b46fa01795d51687465550dcb14104f817674f151d95157c575a1ee7a5205,DONOR_UNSEEN_ONLY,f99ad146a5505aea9e03ffe9eec2eee3b514c6e648062ab28955ab79d2ac5b60,EVALUATION_80PCT,6,True,False
496,H03,96,ENSG00000128311,TST,2,TST-1+TST-2,True,TST,True,True,TST,True,True,87e3c45fc0dca0f078b259d125d2aa94953eac1a1ca54aaa8e2c0a59098d6f7f,9cdfc40564b2222ef457bc9db34476b26eb2fe27aa0b56ea2e195c3f9493e8a3,2ad928355d3172ad7e6b7b663777e72d0ef83e9b824e21df39b7083bc21515db,53459978778c16b7c36bb7985ca56dd1a6a17fe8e23afb7e7e21a61e140e6bde,DONOR_UNSEEN_ONLY,4a8d17f06ab643b78ae5194ec1277bcc9f0777872619dbfc1803226cb3a0a0d1,EVALUATION_80PCT,6,True,False
497,H03,97,ENSG00000167118,URM1,2,URM1-1+URM1-2,True,URM1,True,True,URM1,True,True,ee722d36173e1ccebd1f8aa70bbe484cf22d3b92b3be0595d11e70e26ef50537,944d861bf8414e94556e3fab24193f3f3fda94d84bd70b60a97337092592024c,2b12413b1c0ec74a6732e32eecc8b80bc35ff0f82f1b771e73b8f9ff2c5c23dc,4933380a5b2d359061f9f648c0d829c3a8aad290431d239f6b483d5773b06eb2,DONOR_UNSEEN_ONLY,5edce631082df44ea3146da87a892e2bba09144fe0fbbf3ae1b2467a6bac6f1c,EVALUATION_80PCT,6,True,False
498,H03,98,ENSG00000122477,LRRC39,2,LRRC39-1+LRRC39-2,True,LRRC39,True,True,LRRC39,True,True,0b576b1958e898fdb8166ba32450c4fe6bca224396f64359c2dceed9781f5d9d,828670cb00c776928cf6431fbb11b04ac96d8a12aa52611ebb368a45bdfa9faa,2b180f72e34accfd1a14e6f9427de01ca08acc6a3ccc38b9a36f0b6e78fe54e1,360991ffa5655d76253c6bc0c9e5c2244ce00dc904f39d6408dc82b88ed1c5f2,DONOR_UNSEEN_ONLY,fcad0a8d89adae8768df9ae6c4aee4a348a0fdc098f83be3cd98c5341df95479,EVALUATION_80PCT,6,True,False
499,H03,99,ENSG00000162650,ATXN7L2,2,ATXN7L2-1+ATXN7L2-2,True,ATXN7L2,True,True,ATXN7L2,True,True,a64b29c8716a04b31d6eee069ccef1094e76cdb7bc1ed606dc0b7080dcfc17ee,3691b385dbbd9ddc4d95c092b76a64f6af2be9b109dca1135cffe9fdb73bf3b2,2b284393895b4be7818d28500948cb7bb7b8502d16644e5d95594b08ffbc3af7,03d0ab13a17fc64e5873d4c99e99d007724bee001847a9cc2f96be1cba7c1c20,COLUMN_UNSEEN,56a74301ce930ce152a95f396f0898b925461a6905658abedbf2e8dd9f858273,EVALUATION_80PCT,0,True,False
500,H03,100,ENSG00000104341,LAPTM4B,2,LAPTM4B-1+LAPTM4B-2,True,LAPTM4B,True,True,LAPTM4B,True,True,19f967a55e986a0e92bd3283881a5f68b2be415c78de0d1cea5267315c741b68,76ef63c995643d9d4bb5ecf84752774fe5d03c880acd9ef29b11d0979f063f2e,2b316755b1d1080d7024066cadc8b7b6f15cc05de39b1d43cde4e8bf6b34ae40,744c71e8e3b02e44415cdaf1820403a05c22e7f527597cf05202e1f46c860475,DONOR_UNSEEN_ONLY,ac0da58a0c725034bb57983a61667fc0df89718b11e9e567cb85e373d3da155b,EVALUATION_80PCT,6,True,False
501,H03,101,ENSG00000102962,CCL22,2,CCL22-1+CCL22-2,True,CCL22,True,True,CCL22,True,True,2b8c51c629df9826a90c0f966e50cead421e71b4c6350f97e4c69bb126a921e0,df4748d6129c0bf2fdf6f6c8367552427cee3a3c4fd8ee5f6acef6b017b4b68b,2b34e6f9fe649fb83f8228d72877b77c27f1b5c4269a0ee66cbc985822e4ae64,0a5125c3d47f1b68a681b92d2e9214d78349ba3af945edef4695382320354abe,COLUMN_UNSEEN,6ab141208a4aa302d7c88982946ffcde96acca1cc681162f8b35a6b56277bc8a,EVALUATION_80PCT,0,True,False
502,H03,102,ENSG00000155307,SAMSN1,2,SAMSN1-1+SAMSN1-2,True,SAMSN1,True,True,SAMSN1,True,True,947a47d7273505b50a2d1fa35d89bdf8c262ad3a4ea0e73c058cea252f105278,8b3e358055e0939b3f85128ef41f81fcdb689e0a752f4268512f163da8fbe2ce,2b389af3340abb812c5dd73fc6ed9e0655e9d0f9cbf84f4ee316de3283b548b8,c0a5fa0d497465759458052cf7d3c16140dabcb553342c45536927326b417be4,DONOR_UNSEEN_ONLY,2daafbf112215bbc55235d00ff56315312fe44e057b5fa28b6e8c1100a8e108a,EVALUATION_80PCT,6,True,False
503,H03,103,ENSG00000099910,KLHL22,2,KLHL22-1+KLHL22-2,True,KLHL22,True,True,KLHL22,True,True,a06f0388f989cbf5d80e4661b2e6d837f2f11be9335a368900932685a100e10e,8436f6803eafc8a1096d1afd986efe1dc32c5beaf1f1ec6c09d5be9ab4177a22,2b3a06b526ccdf41a7f4c2231244fd58fd7732c35b3efbaf954683ebfd1b33d1,eb1f9898768ffd0ecb53338628584e77c32f92dc03b139ca754b4d3063b3db33,DONOR_UNSEEN_ONLY,9ca9dcf0213b3e4d657679db08ebefa51031890c39ed3e31ec536ba1b4f58041,EVALUATION_80PCT,6,True,False
504,H03,104,ENSG00000144362,PHOSPHO2,2,PHOSPHO2-1+PHOSPHO2-2,True,PHOSPHO2,True,True,PHOSPHO2,True,True,7684b7444833b13954a2a12aaa35b7322509e73a7f228724b472fffec08d1af7,51fce7ced908717793bf04b72d59fcce6ec49e6dcc1adb69f22f50b6ddd35ff7,2b50d573e043852ac4588d2bb0b01cc04a3b2d182b7a4df1aefdaf085e00ae7b,c1c5dcc88178de223921d7de69e7ab41469203291a1fd4118f0623cd76044faa,DONOR_UNSEEN_ONLY,fa6751a2bfe56672aae122bc2cb4e96342240c0f9f5d1908b0245e2edc677057,EVALUATION_80PCT,6,True,False
505,H03,105,ENSG00000168303,MPLKIP,2,MPLKIP-1+MPLKIP-2,True,MPLKIP,True,True,MPLKIP,True,True,6974b1e0e9763afcd6822cae5b6d74ed5b65ab774bd760bfd446c1786c403670,95f54a7ca1fb0d2b5bdfca4e603060fa809ff16c6afe5e2cbf123c7b17d4469e,2b544a33c39cde4b9c725d0324dfde9af990cdfe0fce67634a45e2ce56d4d6ee,6cba455c5d0c18b15a8d0801a27ca7efca1c6733c6d403c086f6f5db510748dd,DONOR_UNSEEN_ONLY,094d9e44f17bd6449d9d2780debddeb464e5121e560c5bab29bed4d169271923,CALIBRATION_20PCT,6,True,False
506,H03,106,ENSG00000136250,AOAH,2,AOAH-1+AOAH-2,True,AOAH,True,True,AOAH,True,True,548fbbb885b8713ecf6cf213eed18d5c2e9f200c739e93a74fb6122d34e1844d,cc25eafcfad0041f48d6fbcadede9cac15ad3ff61abab76ba91b9a0a163350c4,2b5e6709d60aaaf86d5dfa0aa6951d2642003b3dfb3cc8e627fa876b1aac9305,73d63e3ab5f746ad00896f39e67fdf6e42d0c63f729d5f749ad01e4f631cb8c5,DONOR_UNSEEN_ONLY,8dbdba1171286612b084e8d664312c71f5a68cbf7ae3122a25d2b8a749d67569,EVALUATION_80PCT,6,True,False
507,H03,107,ENSG00000219626,FAM228B,2,FAM228B-1+FAM228B-2,True,FAM228B,True,True,FAM228B,True,True,9812584719d2c59107636baa848f1a50cabb22c2e0ed058fdc2027521ce6cff9,eae5431d9ce2bbf36b35e624f271045a16bd19ccf09ca599a10a957e81ab94eb,2b5fa1b5d3373250b6b3bba0f7b545077dfdf8cddcf6ae0d3c952e72aadab41a,9696321920101e1c2edf273acc057049d8254f66a6e4162d2c30e7777aff3076,DONOR_UNSEEN_ONLY,53f77682c91826c8501698f34fd47186565475c832c5bf44286618b5da3c1a73,EVALUATION_80PCT,6,True,False
508,H03,108,ENSG00000112210,RAB23,2,RAB23-1+RAB23-2,True,RAB23,True,True,RAB23,True,True,a8ce9510b37cea8cd43e3c39e1fe5a5c13c47a1ab2f940310935555fff1c41c3,e4b18a2af0dcf15f86306767e10a22d94df8225708a7595ef1febc84e20746cd,2b8b27a0934882dacf39d6fba340a28e11e9442086e313ab4c3f2eaad55f32d9,d141d17c76f1d34f72a1e0937df2caa2f08e993de425c671398acf174450cd39,DONOR_UNSEEN_ONLY,4fe938008780c9907b353509b1df5b28108d001b46e4b2d4bb59e8d9b83ee5a7,EVALUATION_80PCT,6,True,False
509,H03,109,ENSG00000114480,GBE1,2,GBE1-1+GBE1-2,True,GBE1,True,True,GBE1,True,True,5db86f8872df3e044c20c3bb62c73df605d4294eb60988c3c026e6bcf2436a61,9b47aa3f66eaa2d9e1039ec46ec6aacd65c447a1184db28811fb3f67f7d25e84,2b9b0e3739c52645eafecad8f5cc8cf9468ae765197914c859c7080c16d213c0,cf2c1fab931413fdb975f167b2385190a32966ca609c2652c912e2b86136670b,DONOR_UNSEEN_ONLY,0efca30ff27799ac82020e06ac367870b806c91246ae071827c285a9586dab94,CALIBRATION_20PCT,6,True,False
510,H03,110,ENSG00000090013,BLVRB,2,BLVRB-1+BLVRB-2,True,BLVRB,True,True,BLVRB,True,True,1b185d292a9e8c0b430b6b3b99d141cfb4fa6a761c536f95b86c1db52c727277,5cd2837a5443c59285213ff229bddad8b66cb3aa09ad65f5f6b8065db6163b28,2ba1c1419a5edc68f0a6d92fd890237a19e1a4fd54c315f628418baedcd6511f,02898339505cf9b5f27dc4387f5676cfa73b45dcb35f1d7cd29fe65cd23e2dc3,COLUMN_UNSEEN,93be515e411b9689340348080c6dca427779274ced1b06e8a853988946e029ba,EVALUATION_80PCT,0,True,False
511,H03,111,ENSG00000101849,TBL1X,2,TBL1X-1+TBL1X-2,True,TBL1X,True,True,TBL1X,True,True,2ccf5c90b528d15195e3d09b823b03e22255a334024a7016e5c14c9afda16fa5,78a14bda684fa71517f8ae3db15f9840ba26b7d495c921ecc6cb3d533355ff25,2bbe810a842df9e36b5af2d10a8c48b8919e7a002afe76d4474909f8bde159bf,6ad696c58605dba7ad8aead917fe8d456de106e68177e75a5bb5fa8ff6f8e433,DONOR_UNSEEN_ONLY,25f69b97b61b14f9fcc49fd09503bfccaf4313f64d874609bfd1d612b81e8dfa,CALIBRATION_20PCT,6,True,False
512,H03,112,ENSG00000162591,MEGF6,2,MEGF6-1+MEGF6-2,True,MEGF6,True,True,MEGF6,True,True,3181d76ea8c5a0a26b4e944e9679e4e86df4c39e31b8d76e3d5ebbe31ff4d851,f3b708ee2f7f3c2a257394fe78c8684fc515a8ae01b69ef0d46b9ca6d17ca19b,2bce779f610313f591a9d93741e16a202192e55c3610718a0214f962e5144767,8e9c71d891737e8050f3549ee344358575c2a35c0b41597b4d9cfe9d39a3a6af,DONOR_UNSEEN_ONLY,f50d411705a04b07425130eea873d73a3c2e26640139e2bb09ba9c49c2c1f278,EVALUATION_80PCT,6,True,False
513,H03,113,ENSG00000181467,RAP2B,2,RAP2B-1+RAP2B-2,True,RAP2B,True,True,RAP2B,True,True,1913b37a19e0fd645a39b7e2162cb5cea2d325172a2188f94cdb3f6d58fc7bd6,70a60b97f25ccb71db666c80ecdb18949b8c3aa8558d92231f185092bfd38925,2bd51fc01955a9d194ef1ad7587ad7861bda5febd5eb1f608ae9cabb0eeb06d1,a04cd7de716d293e2224c319d399d47637d7122e2b18089654cf05f6df5f04e4,DONOR_UNSEEN_ONLY,1e9e49591b4c49990ff3be30aa5f970554db823274a276f571d6fc2d903bb029,CALIBRATION_20PCT,6,True,False
514,H03,114,ENSG00000185504,FAAP100,2,FAAP100-1+FAAP100-2,True,FAAP100,True,True,FAAP100,True,True,f43239ea19badd61ea2003f3fe410c2b66a5c0e7067d473e7cafe30b08202445,4fe82402588a6b9bdae233c2d3296ede6d8ec7deeb4e1ba88ffb58f4aa5d2a5a,2be76e2d319e7ef16ef304314902e47e63edb6f9067ad89bebb92b9c577795ac,54f27c077daca334da6de78221b42eb06dd957d9915a26421a04d1ee1defe63c,DONOR_UNSEEN_ONLY,ac2f6d94ce68898d4754f74d79adc5ecc5c88338f810db735685645b252fa6e2,EVALUATION_80PCT,6,True,False
515,H03,115,ENSG00000131023,LATS1,2,LATS1-1+LATS1-2,True,LATS1,True,True,LATS1,True,True,f7961a37587327d8ccbf92f8049abb5b70ba8436d873bcdef494de54cc920dcd,effd5d0811da5ae348e80224300481799633fc1056bccce2a6d907db5111fa2d,2c099fd0b1b0b8537bdd0acdf1c115453534e312acbebe80588889f99eef6bc1,83184ffd1ef782fe05d15142d7ce35f18d87bd21d96ae0e22ba5977d215e75a6,DONOR_UNSEEN_ONLY,a664e6063862b7f5f5c1201f39bbc6c0e9a009498013572bb03553178d379d6c,EVALUATION_80PCT,6,True,False
516,H03,116,ENSG00000114113,RBP2,2,RBP2-1+RBP2-2,True,RBP2,True,True,RBP2,True,True,128f634a70ffd67845271019523f4232520c80d3136057b71ba12a65503e54c3,a6e6bb8a52a434cf93283c3a8acb12e752821937e7bf13da5670d16283d4e4ab,2c197e0703dcd751bdca74073632020f4e5fe90820301c5eacb20bee9a9f8ba8,a8831c901ac63e3c2034572ea89d586dea2f5c819b6d6d60178f49a289b9c6cf,DONOR_UNSEEN_ONLY,1ddf2d7ccfcd42044176909c7410e90d96d55afdf763faf64b0c943435f87656,CALIBRATION_20PCT,6,True,False
517,H03,117,ENSG00000174837,ADGRE1,2,ADGRE1-1+ADGRE1-2,True,ADGRE1,True,True,ADGRE1,True,True,87cd0d7c41ef34b8322a54a439cc58add3e22a55dbffbdfb848de2b1b6a15640,8d4e414cd53beff41dd420eb8650e7d49e953c92845f9e4167b8c4d037f93d59,2c2b794119765d9eaa557499546f05abe7410c629306fd573fb8d3940079fbdd,ad96636f162455783e1913e60a0b3e68cd41051749ad3a66ae3ec790eaa3169f,DONOR_UNSEEN_ONLY,b0333a624204137c102520c51f146c3aedd3eae240f029d7524e8cc476e0e9ad,EVALUATION_80PCT,6,True,False
518,H03,118,ENSG00000123349,PFDN5,2,PFDN5-1+PFDN5-2,True,PFDN5,True,True,PFDN5,True,True,57b64480426e58b8d6f59737ddbac9536abcac5db4fd1b59d65dad6692c284f5,36b1ab0fcf3142d1998247eef6f0de7e9529ee5ee09cae86a1b95fa1da274418,2c55d000f52a3b2b84a2a7afd0c645d2191ffb9fa66be9a804ebdc4e34829293,1d8bf0b6c557e260e53a1489cf1b18c5f40433704a683660afa9687c9c454062,COLUMN_UNSEEN,3a78c7e49ecee21cfcc14bfb5fde3d1e4b3cce6305011e3070a353ac95dfade0,EVALUATION_80PCT,0,True,False
519,H03,119,ENSG00000006607,FARP2,2,FARP2-1+FARP2-2,True,FARP2,True,True,FARP2,True,True,5c5e40dc82f9a59d8b385bedb3382cd54f8fe60d968f3c31dea41ea7f6eb5d5f,749166724d8c0b43472759c60c2fc95c2d3ffe831e2964d5ba4fe3608ddbfd2b,2c5891225a0b279fee23d59f2e11cd0da70e87465bd4dc18017782a61e76f24b,5f00a7fae161cc00725c4da51e81441b94c2bbc4f092c56dcca088edb37e23a8,DONOR_UNSEEN_ONLY,a4f612a02e3efc1922fc5df6e22f1314b37e11c7af8b39b7581f28ee1c2c042e,EVALUATION_80PCT,6,True,False
520,H03,120,ENSG00000131844,MCCC2,2,MCCC2-1+MCCC2-2,True,MCCC2,True,True,MCCC2,True,True,ac81c3c4886f0bd53511ba0e4db412b7f13dd40c2b1a5adffbe230a2ee61c1b1,962203512772aa7df4740e595b08ee7cc68e29fb2894ba028f23c68bf70b743d,2c806a09c47bf978ce141d54b038b09040cf061e586d825da3927180973cbc11,cc8159f7197f662c8d38fd4382fa9131a958f73c446e3de1db1cc2b0fa0f62e2,DONOR_UNSEEN_ONLY,1382e153f7a5e1c2da9a21c893c2d1f4acb7efb4cbdfde541f4445206f6aa81f,CALIBRATION_20PCT,6,True,False
521,H03,121,ENSG00000078081,LAMP3,2,LAMP3-1+LAMP3-2,True,LAMP3,True,True,LAMP3,True,True,67805da30667aa069e445ddb73d9b50a02c2039f4c56c229e7eda61717519dd2,e53605e6643dd4c6b1ef9da098d6afeec0b9b8fe3cddf955773de5b3303471c1,2c94f2d3028e6d2cef880a9faab9232447d822bce1dc1bf269c038cd9726cd39,f5e69bbbdec0d10e4619760d44ec01e9499240f4e65d2941814ffd0eaafde163,DONOR_UNSEEN_ONLY,d34cadc47ba50f3b7688362fe7ed518e887b38b9b73f199be9de6c68dcf2ee1d,EVALUATION_80PCT,6,True,False
522,H03,122,ENSG00000124827,GCM2,2,GCM2-1+GCM2-2,True,GCM2,True,True,GCM2,True,True,9ade192f0b41a70a4e2715830dd9cb1fb129abda0d942f541576dc1c277c8512,401606166189ae69e6f2d7029f6e92eb2d3b2a0128ccd899741c083e1b8d2ca2,2ca1270cf244127473ffc3418d8a66f529adf8588049b531d872858044d9752f,49b98c413cb3cac5609fcad75f9811e51b2620d35524eb8ab74177b45e78ccc7,DONOR_UNSEEN_ONLY,2d5123f324f62e6287cbe05ba60f65be8489d287adfa3c980b2d6f54f70bcf03,EVALUATION_80PCT,6,True,False
523,H03,123,ENSG00000042286,AIFM2,2,AIFM2-1+AIFM2-2,True,AIFM2,True,True,AIFM2,True,True,a78333afe6faa5394d0ea1169260e84fd4de44746de8f7b988a4ba28b8c22a7a,db835ce7e853ab08786f6a5c7f21dfa4766d4961733279389c99b402274eab36,2cb91ac646c3909093a87172d0a388045c337510cf130d77f58057ffb242aed9,f2c041497ec5dadf9e49dcf899193df96ddae371fe7c3206d5ac436712557fc9,DONOR_UNSEEN_ONLY,79e9234f7e5a3063638abb80c1c10426becd26d8fc8ef61ef596be50403c3451,EVALUATION_80PCT,6,True,False
524,H03,124,ENSG00000204427,ABHD16A,2,ABHD16A-1+ABHD16A-2,True,ABHD16A,True,True,ABHD16A,True,True,252d8adde43de004368be24fdea8d70d350f4f0dca52b83ff62edb016ba8a160,2dd14807f48c5dead6d813888add515099c5716384569f26ab10c5f344646761,2cdd29e73008c9495bfd63ce66f085a6b4d9b4daba167f4085e0845295d4109f,83bd5a99bea1e08cd1394160c6250ddd5b28dd96b9c3a8dd6983ce183e8d4b26,DONOR_UNSEEN_ONLY,500786b477ca5003bd48789ff9d2108986b580abd2840c8fc4e6b356ef30bb94,EVALUATION_80PCT,6,True,False
525,H03,125,ENSG00000073050,XRCC1,2,XRCC1-1+XRCC1-2,True,XRCC1,True,True,XRCC1,True,True,418b1d6a2f16c0096e5557069226bcb0523196c0b1eda06711764a8debe7c733,ec3fe338155d27b21cc1ab0e58614e6236012cc54be1ecfdb7a701fbd17de5b4,2cde5a436836f1db62c8e4041adaf08f3eaaf01aaee9cb3b32091c701672a67e,7fea6cf6af9a9d97b8ccfb2b48d4890584d45d48ff8bfa859c963d447d782891,DONOR_UNSEEN_ONLY,965dd7dafd17a631af8c933b63df32a07a9aa68fd23684c8a2f1998b1a3e5830,EVALUATION_80PCT,6,True,False
526,H03,126,ENSG00000151498,ACAD8,2,ACAD8-1+ACAD8-2,True,ACAD8,True,True,ACAD8,True,True,e673a583f266a4a90c3e27bcffcb64dc7e15dd0b705c6e4e9bbd323dd7bcf8f2,e40acd56ae76417947640539e959117d053a4bf33e67ac2ecf02ea929d936599,2ce34c18d1236f5a45b42b6e2dd440cf00b63a40a88feca929bdfe444df99a33,1957116ab9e7d5d63625190aff023be425dd4cb2bf1ff1e4beb402ae019b0f85,COLUMN_UNSEEN,1043731cbcaf66f0bfc6839450eb840392ab591d2ea66caaa99986e4a94b5c0b,CALIBRATION_20PCT,0,True,False
527,H03,127,ENSG00000164400,CSF2,2,CSF2-1+CSF2-2,True,CSF2,True,True,CSF2,True,True,71dc43e5f243655f1217c61c644e17b5037ddfa2409d3b1b23c5570ca1ecf7c3,fff2c582bdfa2a677d9315eb0bd02614f04c7397d789236ec1ae028ff266ae6f,2cf96a1e84ea398720ed7134683f83b7cb73271ff1db1613d09cffa35e861506,c44b570bfb8ed89560d61e7454f420be191e03e62ba0a747e0265edb34567386,DONOR_UNSEEN_ONLY,2884638d3270a2af9271a4a95e04a494e4a1a8669366d070922639633d83ef82,EVALUATION_80PCT,6,True,False
528,H03,128,ENSG00000138641,HERC3,2,HERC3-1+HERC3-2,True,HERC3,True,True,HERC3,True,True,0ffa80f55e2f4fd56b79cef1ad19c69229edca8245efb8d26a545963b5d354b7,cc545fd6df25ce40d3d3f7df287d8ae5e72d22f9bb014246d31cca29928136b3,2d1b3c5ae1eae476e9615266a3878c214f28fef0a762fce8a7bea3ca3441fdd3,85c70b6172dc74da11b9a25d8d331904fe29b1ad7e7d4e879bc5a84750874f04,DONOR_UNSEEN_ONLY,a6832add905b413b2b0d897850a3cd956a1f1e625d811f63daadfcf7d8c6533e,EVALUATION_80PCT,6,True,False
529,H03,129,ENSG00000197037,ZSCAN25,2,ZSCAN25-1+ZSCAN25-2,True,ZSCAN25,True,True,ZSCAN25,True,True,6d032ffd166402823b9663b6320e8ddd9ce1adabbca74185e80c3e47a14c81ce,759b0271c89ad5d19ca630c0b144ef166c1cbbf7349b16a775426ea32922fbc6,2d41dac77d0144c8e188cbad9ef5473a4cdccf9891415a2de9572640ea5d05f2,e30906cd3d16b78b4ad358292fc7ece18330bd76c9d5a6d936eee8643c7f77e3,DONOR_UNSEEN_ONLY,f94cbe614da699ca7f2c67480ef0ea82408fa4091c359a46f4cfbc5084efbc94,EVALUATION_80PCT,6,True,False
530,H03,130,ENSG00000183155,RABIF,2,RABIF-1+RABIF-2,True,RABIF,True,True,RABIF,True,True,1b53658f78ba0ab538fb36000f1f279f58aa28f2613eade6a8fbb04382095154,ac1a1d2c98ad32f8361c7ca99b40ce9d33e62cd123d3df3675b54e34f7d25961,2d49fce59477aeb6664b9d4f4386e49771a333315c66581c3536677b1eb51f6b,8b3240ddf57349c09400fe2eca24601f560efcbdcce6a555d0230ab324bcd5ef,DONOR_UNSEEN_ONLY,97831f503b7b40b49b563869ba4d03f5ea6ab80919ac00b87b8a435b1358b1c3,EVALUATION_80PCT,6,True,False
531,H03,131,ENSG00000136535,TBR1,2,TBR1-1+TBR1-2,True,TBR1,True,True,TBR1,True,True,a07fb0a1007416942e3ea2ebcfb2d8a5650a5190ca2b01ae1c999a12ab594d5f,79835bddfd398e586c0500ecd00480de22065fe84d5fb993e694c5375db213ff,2d5556eea0413a5e97829548754d14f07318c015dcda1bda5f8d5982c513e31c,cfce8c2230d61fbf12a6067a01475372953110a6e1370ae40688cdadc5907cc4,DONOR_UNSEEN_ONLY,27bc899ad73ee08d3c1a535ab3a9378229107140b5893c22dd8101b8f958080b,CALIBRATION_20PCT,6,True,False
