dataset,modality,fold_id,heldout_context,source_contexts,split,setting,context,cell_line,perturbation,n_cells,perturbation_seen_in_training,context_seen_in_training,selected_without_expression_values,in_train_fraction_25,in_train_fraction_50,in_train_fraction_75,in_train_fraction_100
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MICOS10,56,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MED11,90,True,True,True,True,True,False,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TAZ,50,True,True,True,False,False,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,POLRMT,65,True,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,RCL1,109,True,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,CDIPT,54,True,True,True,True,False,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,EXOSC7,55,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PFN1,74,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,MRPL24,61,False,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DBR1,76,True,True,True,False,False,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ELP3,102,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DNTTIP2,55,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ATP11B,62,True,True,True,False,False,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,C17orf58,56,True,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ELL,232,True,True,True,True,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NOL11,58,True,True,True,False,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,COPZ1,55,True,True,True,True,True,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,DDX51,147,True,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPP14,73,True,True,True,False,False,True,True
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,CSNK2B,111,False,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,TAF10,50,False,True,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GON4L,101,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SKA3,93,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,YRDC,226,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DNAJC17,79,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PPIA,140,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,UBE2L3,101,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CCT4,60,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GNB1L,139,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,DHX37,134,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NAA38,52,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NAA50,73,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,MRPL41,151,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,BPTF,62,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MRPL38,131,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,MNAT1,145,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RCCD1,59,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,COPS2,66,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,GINS1,238,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,WDR33,51,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MKRN1,181,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,PNN,94,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EHMT2,125,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PPP6C,1186,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ARMC7,168,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RBM15,134,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,INO80C,188,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,LSM12,108,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ENY2,102,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MRPL54,156,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MTG2,182,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,IGBP1,72,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ESF1,238,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ACTR2,89,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DRAP1,141,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MPHOSPH6,263,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TTC1,173,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TACC3,148,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CCNC,82,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,ORC6,52,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EXOC5,102,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,LAMTOR1,293,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,USP14,175,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TGS1,157,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,WDR74,138,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DYNLL2,164,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DNAJC19,114,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL37A,68,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PIAS1,60,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,CNOT10,100,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,DDX1,116,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GTF2F2,121,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,SMARCB1,204,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NPLOC4,136,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,WDR75,149,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,LSG1,167,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,EIF2B1,257,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,RPL7L1,76,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,BAP1,200,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RHOQ,313,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TFAM,2555,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SEC61A1,163,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,RSL1D1,274,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL9,50,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,SRP54,171,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPS13,290,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ADAM10,290,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,FCF1,86,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SART3,201,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,IST1,122,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ABCF1,145,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,TUBGCP2,58,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TAF8,174,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,SIRT7,271,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,KIF18B,90,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RNGTT,62,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MICOS10,150,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,MED11,95,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TAZ,92,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,POLRMT,190,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RCL1,199,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CDIPT,175,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EXOSC7,74,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,PFN1,133,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,MRPL24,147,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DBR1,155,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ELP3,210,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DNTTIP2,70,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ATP11B,192,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,C17orf58,151,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ELL,92,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NOL11,151,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,COPZ1,133,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DDX51,295,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPP14,224,True,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,CSNK2B,149,False,False,True,False,False,False,False
Nadig_two_cellline,CRISPR_gene_knockout_cellline_shift,Nadig_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,TAF10,120,False,False,True,False,False,False,False
