fold_id,task_id,split,setting,context,basal_context,perturbation,perturbation_gene,perturbation_gene_index,perturbation_flag_sum,control_pool_size_same_context,target_pool_size,control_row_index,target_row_index
frangieh_context_holdout_1_Co-culture,Control::CTSD+ctrl,train,source_train_pair,Control,Control,CTSD+ctrl,CTSD,64,1.0,480,182,108688,25387
frangieh_context_holdout_1_Co-culture,Control::CXCR4+ctrl,train,source_train_pair,Control,Control,CXCR4+ctrl,CXCR4,67,1.0,480,119,108717,27078
frangieh_context_holdout_1_Co-culture,Control::DAG1+ctrl,train,source_train_pair,Control,Control,DAG1+ctrl,DAG1,69,1.0,480,128,108708,28566
frangieh_context_holdout_1_Co-culture,Control::DDX39A+ctrl,train,source_train_pair,Control,Control,DDX39A+ctrl,DDX39A,6,1.0,480,84,108877,29853
frangieh_context_holdout_1_Co-culture,Control::DLL3+ctrl,train,source_train_pair,Control,Control,DLL3+ctrl,DLL3,71,1.0,480,143,109959,30272
frangieh_context_holdout_1_Co-culture,Control::DNMT1+ctrl,train,source_train_pair,Control,Control,DNMT1+ctrl,DNMT1,72,1.0,480,56,108971,30653
frangieh_context_holdout_1_Co-culture,Control::E2F1+ctrl,train,source_train_pair,Control,Control,E2F1+ctrl,E2F1,73,1.0,480,105,109244,30974
frangieh_context_holdout_1_Co-culture,Control::EEA1+ctrl,train,source_train_pair,Control,Control,EEA1+ctrl,EEA1,7,1.0,480,120,110135,31731
frangieh_context_holdout_1_Co-culture,Control::EMP1+ctrl,train,source_train_pair,Control,Control,EMP1+ctrl,EMP1,77,1.0,480,156,109122,32760
frangieh_context_holdout_1_Co-culture,Control::EVA1A+ctrl,train,source_train_pair,Control,Control,EVA1A+ctrl,EVA1A,78,1.0,480,121,108260,33866
frangieh_context_holdout_1_Co-culture,Control::FBL+ctrl,train,source_train_pair,Control,Control,FBL+ctrl,FBL,79,1.0,480,61,109452,34141
frangieh_context_holdout_1_Co-culture,Control::FBXO32+ctrl,train,source_train_pair,Control,Control,FBXO32+ctrl,FBXO32,80,1.0,480,141,108300,34755
frangieh_context_holdout_1_Co-culture,Control::FMN1+ctrl,train,source_train_pair,Control,Control,FMN1+ctrl,FMN1,83,1.0,480,170,108884,36305
frangieh_context_holdout_1_Co-culture,Control::FSTL3+ctrl,train,source_train_pair,Control,Control,FSTL3+ctrl,FSTL3,87,1.0,480,175,108358,38646
frangieh_context_holdout_1_Co-culture,Control::GAA+ctrl,train,source_train_pair,Control,Control,GAA+ctrl,GAA,89,1.0,480,142,108671,39063
frangieh_context_holdout_1_Co-culture,Control::GPATCH4+ctrl,train,source_train_pair,Control,Control,GPATCH4+ctrl,GPATCH4,90,1.0,480,107,109518,39795
frangieh_context_holdout_1_Co-culture,Control::GPNMB+ctrl,train,source_train_pair,Control,Control,GPNMB+ctrl,GPNMB,92,1.0,480,141,108497,40527
frangieh_context_holdout_1_Co-culture,Control::GRN+ctrl,train,source_train_pair,Control,Control,GRN+ctrl,GRN,93,1.0,480,119,108982,41119
frangieh_context_holdout_1_Co-culture,Control::HLA-A+ctrl,train,source_train_pair,Control,Control,HLA-A+ctrl,HLA-A,95,1.0,480,171,109598,42306
frangieh_context_holdout_1_Co-culture,Control::HLA-B+ctrl,train,source_train_pair,Control,Control,HLA-B+ctrl,HLA-B,9,1.0,480,112,109494,42726
frangieh_context_holdout_1_Co-culture,Control::HLA-C+ctrl,train,source_train_pair,Control,Control,HLA-C+ctrl,HLA-C,96,1.0,480,107,109704,43139
frangieh_context_holdout_1_Co-culture,Control::HLA-DRB5+ctrl,train,source_train_pair,Control,Control,HLA-DRB5+ctrl,HLA-DRB5,97,1.0,480,162,108921,43621
frangieh_context_holdout_1_Co-culture,Control::HLA-E+ctrl,train,source_train_pair,Control,Control,HLA-E+ctrl,HLA-E,98,1.0,480,123,108204,44658
frangieh_context_holdout_1_Co-culture,Control::HLA-F+ctrl,train,source_train_pair,Control,Control,HLA-F+ctrl,HLA-F,99,1.0,480,153,109350,45027
frangieh_context_holdout_1_Co-culture,Control::HNRNPA1+ctrl,train,source_train_pair,Control,Control,HNRNPA1+ctrl,HNRNPA1,100,1.0,480,122,109154,45724
frangieh_context_holdout_1_Co-culture,Control::HSPA1A+ctrl,train,source_train_pair,Control,Control,HSPA1A+ctrl,HSPA1A,102,1.0,480,133,109704,46368
frangieh_context_holdout_1_Co-culture,Control::IDH2+ctrl,train,source_train_pair,Control,Control,IDH2+ctrl,IDH2,103,1.0,480,179,109650,46626
frangieh_context_holdout_1_Co-culture,Control::IFNGR1+ctrl,train,source_train_pair,Control,Control,IFNGR1+ctrl,IFNGR1,104,1.0,480,152,109012,47313
frangieh_context_holdout_1_Co-culture,Control::IFNGR2+ctrl,train,source_train_pair,Control,Control,IFNGR2+ctrl,IFNGR2,105,1.0,480,168,108676,48476
frangieh_context_holdout_1_Co-culture,Control::IRF3+ctrl,train,source_train_pair,Control,Control,IRF3+ctrl,IRF3,107,1.0,480,147,108877,49053
frangieh_context_holdout_1_Co-culture,Control::IRF4+ctrl,train,source_train_pair,Control,Control,IRF4+ctrl,IRF4,10,1.0,480,122,109396,49700
frangieh_context_holdout_1_Co-culture,Control::ISYNA1+ctrl,train,source_train_pair,Control,Control,ISYNA1+ctrl,ISYNA1,108,1.0,480,112,109665,50104
frangieh_context_holdout_1_Co-culture,Control::ITGA3+ctrl,train,source_train_pair,Control,Control,ITGA3+ctrl,ITGA3,109,1.0,480,163,109721,50428
frangieh_context_holdout_1_Co-culture,Control::JAK1+ctrl,train,source_train_pair,Control,Control,JAK1+ctrl,JAK1,11,1.0,480,158,109905,51062
frangieh_context_holdout_1_Co-culture,Control::JMJD7+ctrl,train,source_train_pair,Control,Control,JMJD7+ctrl,JMJD7,110,1.0,480,163,109640,52694
frangieh_context_holdout_1_Co-culture,Control::KCNN4+ctrl,train,source_train_pair,Control,Control,KCNN4+ctrl,KCNN4,111,1.0,480,135,108865,53723
frangieh_context_holdout_1_Co-culture,Control::KDR+ctrl,train,source_train_pair,Control,Control,KDR+ctrl,KDR,112,1.0,480,152,108497,54288
frangieh_context_holdout_1_Co-culture,Control::KLF4+ctrl,train,source_train_pair,Control,Control,KLF4+ctrl,KLF4,13,1.0,480,142,110085,54910
frangieh_context_holdout_1_Co-culture,Control::LAMP2+ctrl,train,source_train_pair,Control,Control,LAMP2+ctrl,LAMP2,113,1.0,480,161,109821,55378
frangieh_context_holdout_1_Co-culture,Control::LCP1+ctrl,train,source_train_pair,Control,Control,LCP1+ctrl,LCP1,114,1.0,480,159,109379,56117
frangieh_context_holdout_1_Co-culture,Control::LGALS3BP+ctrl,train,source_train_pair,Control,Control,LGALS3BP+ctrl,LGALS3BP,116,1.0,480,134,110008,57401
frangieh_context_holdout_1_Co-culture,Control::LRPAP1+ctrl,train,source_train_pair,Control,Control,LRPAP1+ctrl,LRPAP1,14,1.0,480,141,108206,58148
frangieh_context_holdout_1_Co-culture,Control::LY96+ctrl,train,source_train_pair,Control,Control,LY96+ctrl,LY96,117,1.0,480,128,109366,58702
frangieh_context_holdout_1_Co-culture,Control::MFGE8+ctrl,train,source_train_pair,Control,Control,MFGE8+ctrl,MFGE8,120,1.0,480,183,110015,60493
frangieh_context_holdout_1_Co-culture,Control::NDUFA13+ctrl,train,source_train_pair,Control,Control,NDUFA13+ctrl,NDUFA13,127,1.0,480,84,108982,62555
frangieh_context_holdout_1_Co-culture,Control::NGFR+ctrl,train,source_train_pair,Control,Control,NGFR+ctrl,NGFR,128,1.0,480,127,109040,62942
frangieh_context_holdout_1_Co-culture,Control::NME1+ctrl,train,source_train_pair,Control,Control,NME1+ctrl,NME1,129,1.0,480,131,108523,63517
frangieh_context_holdout_1_Co-culture,Control::NMRK1+ctrl,train,source_train_pair,Control,Control,NMRK1+ctrl,NMRK1,130,1.0,480,155,109834,63893
frangieh_context_holdout_1_Co-culture,Control::NSG1+ctrl,train,source_train_pair,Control,Control,NSG1+ctrl,NSG1,16,1.0,480,158,108688,66258
frangieh_context_holdout_1_Co-culture,Control::NT5E+ctrl,train,source_train_pair,Control,Control,NT5E+ctrl,NT5E,134,1.0,480,190,108488,66858
frangieh_context_holdout_1_Co-culture,Control::P2RX4+ctrl,train,source_train_pair,Control,Control,P2RX4+ctrl,P2RX4,135,1.0,480,76,108246,67798
frangieh_context_holdout_1_Co-culture,Control::PAICS+ctrl,train,source_train_pair,Control,Control,PAICS+ctrl,PAICS,137,1.0,480,55,109991,68113
frangieh_context_holdout_1_Co-culture,Control::PET100+ctrl,train,source_train_pair,Control,Control,PET100+ctrl,PET100,138,1.0,480,79,108707,68215
frangieh_context_holdout_1_Co-culture,Control::PFDN4+ctrl,train,source_train_pair,Control,Control,PFDN4+ctrl,PFDN4,139,1.0,480,170,109186,69043
frangieh_context_holdout_1_Co-culture,Control::PIK3IP1+ctrl,train,source_train_pair,Control,Control,PIK3IP1+ctrl,PIK3IP1,141,1.0,480,129,108646,69751
frangieh_context_holdout_1_Co-culture,Control::PPIA+ctrl,train,source_train_pair,Control,Control,PPIA+ctrl,PPIA,144,1.0,480,118,108193,70510
frangieh_context_holdout_1_Co-culture,Control::PROS1+ctrl,train,source_train_pair,Control,Control,PROS1+ctrl,PROS1,145,1.0,480,133,110152,70948
frangieh_context_holdout_1_Co-culture,Control::PSAP+ctrl,train,source_train_pair,Control,Control,PSAP+ctrl,PSAP,17,1.0,480,182,109198,71591
frangieh_context_holdout_1_Co-culture,Control::PUF60+ctrl,train,source_train_pair,Control,Control,PUF60+ctrl,PUF60,147,1.0,480,50,109631,72532
frangieh_context_holdout_1_Co-culture,Control::PYGB+ctrl,train,source_train_pair,Control,Control,PYGB+ctrl,PYGB,148,1.0,480,140,108696,72678
frangieh_context_holdout_1_Co-culture,Control::RAB27A+ctrl,train,source_train_pair,Control,Control,RAB27A+ctrl,RAB27A,149,1.0,480,146,109986,73607
frangieh_context_holdout_1_Co-culture,Control::RB1+ctrl,train,source_train_pair,Control,Control,RB1+ctrl,RB1,150,1.0,480,184,108457,73975
frangieh_context_holdout_1_Co-culture,Control::RBP7+ctrl,train,source_train_pair,Control,Control,RBP7+ctrl,RBP7,151,1.0,480,139,108545,74491
frangieh_context_holdout_1_Co-culture,Control::RNASEH2A+ctrl,train,source_train_pair,Control,Control,RNASEH2A+ctrl,RNASEH2A,152,1.0,480,71,109332,75016
frangieh_context_holdout_1_Co-culture,Control::RNF213+ctrl,train,source_train_pair,Control,Control,RNF213+ctrl,RNF213,153,1.0,480,142,108673,75405
frangieh_context_holdout_1_Co-culture,Control::RPSA+ctrl,train,source_train_pair,Control,Control,RPSA+ctrl,RPSA,155,1.0,480,64,109442,76009
frangieh_context_holdout_1_Co-culture,Control::S100B+ctrl,train,source_train_pair,Control,Control,S100B+ctrl,S100B,159,1.0,480,163,108194,77791
frangieh_context_holdout_1_Co-culture,Control::SCARB2+ctrl,train,source_train_pair,Control,Control,SCARB2+ctrl,SCARB2,161,1.0,480,155,108341,79584
frangieh_context_holdout_1_Co-culture,Control::SDCBP+ctrl,train,source_train_pair,Control,Control,SDCBP+ctrl,SDCBP,20,1.0,480,160,109829,80548
frangieh_context_holdout_1_Co-culture,Control::SEC11C+ctrl,train,source_train_pair,Control,Control,SEC11C+ctrl,SEC11C,163,1.0,480,154,109959,81323
frangieh_context_holdout_1_Co-culture,Control::SERPINF1+ctrl,train,source_train_pair,Control,Control,SERPINF1+ctrl,SERPINF1,166,1.0,480,158,109787,83094
frangieh_context_holdout_1_Co-culture,Control::SGK1+ctrl,train,source_train_pair,Control,Control,SGK1+ctrl,SGK1,167,1.0,480,123,109738,84142
frangieh_context_holdout_1_Co-culture,Control::SLC19A1+ctrl,train,source_train_pair,Control,Control,SLC19A1+ctrl,SLC19A1,168,1.0,480,104,109487,85483
frangieh_context_holdout_1_Co-culture,Control::SLC26A2+ctrl,train,source_train_pair,Control,Control,SLC26A2+ctrl,SLC26A2,171,1.0,480,149,109307,87565
frangieh_context_holdout_1_Co-culture,Control::SLC5A3+ctrl,train,source_train_pair,Control,Control,SLC5A3+ctrl,SLC5A3,172,1.0,480,177,109608,85065
frangieh_context_holdout_1_Co-culture,Control::SLIRP+ctrl,train,source_train_pair,Control,Control,SLIRP+ctrl,SLIRP,173,1.0,480,117,109401,87908
frangieh_context_holdout_1_Co-culture,Control::SMAD3+ctrl,train,source_train_pair,Control,Control,SMAD3+ctrl,SMAD3,174,1.0,480,170,110167,88694
frangieh_context_holdout_1_Co-culture,Control::SMAD4+ctrl,train,source_train_pair,Control,Control,SMAD4+ctrl,SMAD4,175,1.0,480,149,109832,88976
frangieh_context_holdout_1_Co-culture,Control::SOX4+ctrl,train,source_train_pair,Control,Control,SOX4+ctrl,SOX4,177,1.0,480,186,108340,90012
frangieh_context_holdout_1_Co-culture,Control::SP100+ctrl,train,source_train_pair,Control,Control,SP100+ctrl,SP100,178,1.0,480,148,109864,90612
frangieh_context_holdout_1_Co-culture,Control::SPESP1+ctrl,train,source_train_pair,Control,Control,SPESP1+ctrl,SPESP1,179,1.0,480,165,109116,91427
frangieh_context_holdout_1_Co-culture,Control::SPINT1+ctrl,train,source_train_pair,Control,Control,SPINT1+ctrl,SPINT1,180,1.0,480,153,109848,91967
frangieh_context_holdout_1_Co-culture,Control::SSR2+ctrl,train,source_train_pair,Control,Control,SSR2+ctrl,SSR2,181,1.0,480,100,109582,92292
frangieh_context_holdout_1_Co-culture,Control::STAT3+ctrl,train,source_train_pair,Control,Control,STAT3+ctrl,STAT3,184,1.0,480,143,109640,94126
frangieh_context_holdout_1_Co-culture,Control::STX7+ctrl,train,source_train_pair,Control,Control,STX7+ctrl,STX7,185,1.0,480,147,108497,95296
frangieh_context_holdout_1_Co-culture,Control::TAPBP+ctrl,train,source_train_pair,Control,Control,TAPBP+ctrl,TAPBP,186,1.0,480,139,109816,95694
frangieh_context_holdout_1_Co-culture,Control::TAPBPL+ctrl,train,source_train_pair,Control,Control,TAPBPL+ctrl,TAPBPL,187,1.0,480,152,108315,96586
frangieh_context_holdout_1_Co-culture,Control::TFAP2A+ctrl,train,source_train_pair,Control,Control,TFAP2A+ctrl,TFAP2A,188,1.0,480,142,108275,97271
frangieh_context_holdout_1_Co-culture,Control::TIMM50+ctrl,train,source_train_pair,Control,Control,TIMM50+ctrl,TIMM50,190,1.0,480,104,109816,98224
frangieh_context_holdout_1_Co-culture,Control::TIMP1+ctrl,train,source_train_pair,Control,Control,TIMP1+ctrl,TIMP1,191,1.0,480,155,109734,99004
frangieh_context_holdout_1_Co-culture,Control::TIMP2+ctrl,train,source_train_pair,Control,Control,TIMP2+ctrl,TIMP2,192,1.0,480,119,108369,99156
frangieh_context_holdout_1_Co-culture,Control::TM4SF1+ctrl,train,source_train_pair,Control,Control,TM4SF1+ctrl,TM4SF1,194,1.0,480,161,109457,100391
frangieh_context_holdout_1_Co-culture,Control::TP53+ctrl,train,source_train_pair,Control,Control,TP53+ctrl,TP53,197,1.0,480,158,109555,101726
frangieh_context_holdout_1_Co-culture,Control::TPP1+ctrl,train,source_train_pair,Control,Control,TPP1+ctrl,TPP1,198,1.0,480,140,109408,101991
frangieh_context_holdout_1_Co-culture,Control::TRIM22+ctrl,train,source_train_pair,Control,Control,TRIM22+ctrl,TRIM22,200,1.0,480,123,109734,102768
frangieh_context_holdout_1_Co-culture,Control::TSC22D3+ctrl,train,source_train_pair,Control,Control,TSC22D3+ctrl,TSC22D3,201,1.0,480,187,108559,103434
frangieh_context_holdout_1_Co-culture,Control::TTLL1+ctrl,train,source_train_pair,Control,Control,TTLL1+ctrl,TTLL1,202,1.0,480,186,109226,103977
frangieh_context_holdout_1_Co-culture,Control::TXNDC17+ctrl,train,source_train_pair,Control,Control,TXNDC17+ctrl,TXNDC17,203,1.0,480,151,109177,104873
frangieh_context_holdout_1_Co-culture,Control::UBC+ctrl,train,source_train_pair,Control,Control,UBC+ctrl,UBC,204,1.0,480,62,109453,105394
frangieh_context_holdout_1_Co-culture,Control::UCN2+ctrl,train,source_train_pair,Control,Control,UCN2+ctrl,UCN2,205,1.0,480,112,109350,105763
frangieh_context_holdout_1_Co-culture,Control::UQCRFS1+ctrl,train,source_train_pair,Control,Control,UQCRFS1+ctrl,UQCRFS1,206,1.0,480,88,108369,106007
frangieh_context_holdout_1_Co-culture,Control::UQCRH+ctrl,train,source_train_pair,Control,Control,UQCRH+ctrl,UQCRH,207,1.0,480,63,108300,106245
frangieh_context_holdout_1_Co-culture,Control::VDAC2+ctrl,train,source_train_pair,Control,Control,VDAC2+ctrl,VDAC2,209,1.0,480,156,108478,106953
frangieh_context_holdout_1_Co-culture,IFNγ::A2M+ctrl,train,source_train_pair,IFNγ,IFNγ,A2M+ctrl,A2M,24,1.0,789,281,108367,370
frangieh_context_holdout_1_Co-culture,IFNγ::ACSL3+ctrl,train,source_train_pair,IFNγ,IFNγ,ACSL3+ctrl,ACSL3,25,1.0,789,122,110084,777
frangieh_context_holdout_1_Co-culture,IFNγ::AEBP1+ctrl,train,source_train_pair,IFNγ,IFNγ,AEBP1+ctrl,AEBP1,27,1.0,789,283,108922,1925
frangieh_context_holdout_1_Co-culture,IFNγ::AGA+ctrl,train,source_train_pair,IFNγ,IFNγ,AGA+ctrl,AGA,28,1.0,789,235,109221,2740
frangieh_context_holdout_1_Co-culture,IFNγ::APOD+ctrl,train,source_train_pair,IFNγ,IFNγ,APOD+ctrl,APOD,0,1.0,789,250,109876,3917
frangieh_context_holdout_1_Co-culture,IFNγ::ATP1B1+ctrl,train,source_train_pair,IFNγ,IFNγ,ATP1B1+ctrl,ATP1B1,32,1.0,789,252,109587,5841
frangieh_context_holdout_1_Co-culture,IFNγ::B2M+ctrl,train,source_train_pair,IFNγ,IFNγ,B2M+ctrl,B2M,1,1.0,789,277,109795,6284
frangieh_context_holdout_1_Co-culture,IFNγ::BOLA2+ctrl,train,source_train_pair,IFNγ,IFNγ,BOLA2+ctrl,BOLA2,33,1.0,789,146,108802,6961
frangieh_context_holdout_1_Co-culture,IFNγ::BOLA2B+ctrl,train,source_train_pair,IFNγ,IFNγ,BOLA2B+ctrl,BOLA2B,2,1.0,789,136,109080,7178
frangieh_context_holdout_1_Co-culture,IFNγ::BZW2+ctrl,train,source_train_pair,IFNγ,IFNγ,BZW2+ctrl,BZW2,34,1.0,789,216,109554,7645
frangieh_context_holdout_1_Co-culture,IFNγ::C1QBP+ctrl,train,source_train_pair,IFNγ,IFNγ,C1QBP+ctrl,C1QBP,36,1.0,789,169,109664,8107
frangieh_context_holdout_1_Co-culture,IFNγ::C6orf226+ctrl,train,source_train_pair,IFNγ,IFNγ,C6orf226+ctrl,C6orf226,37,1.0,789,226,108583,8992
frangieh_context_holdout_1_Co-culture,IFNγ::CCND1+ctrl,train,source_train_pair,IFNγ,IFNγ,CCND1+ctrl,CCND1,38,1.0,789,160,108425,9671
frangieh_context_holdout_1_Co-culture,IFNγ::CCND2+ctrl,train,source_train_pair,IFNγ,IFNγ,CCND2+ctrl,CCND2,39,1.0,789,245,109655,10262
frangieh_context_holdout_1_Co-culture,IFNγ::CCR10+ctrl,train,source_train_pair,IFNγ,IFNγ,CCR10+ctrl,CCR10,40,1.0,789,229,108391,10984
frangieh_context_holdout_1_Co-culture,IFNγ::CD151+ctrl,train,source_train_pair,IFNγ,IFNγ,CD151+ctrl,CD151,42,1.0,789,213,109712,14857
frangieh_context_holdout_1_Co-culture,IFNγ::CD274+ctrl,train,source_train_pair,IFNγ,IFNγ,CD274+ctrl,CD274,43,1.0,789,287,108515,15304
frangieh_context_holdout_1_Co-culture,IFNγ::CD44+ctrl,train,source_train_pair,IFNγ,IFNγ,CD44+ctrl,CD44,44,1.0,789,263,109312,11338
frangieh_context_holdout_1_Co-culture,IFNγ::CD59+ctrl,train,source_train_pair,IFNγ,IFNγ,CD59+ctrl,CD59,47,1.0,789,289,109268,13702
frangieh_context_holdout_1_Co-culture,IFNγ::CD63+ctrl,train,source_train_pair,IFNγ,IFNγ,CD63+ctrl,CD63,3,1.0,789,211,110055,14425
frangieh_context_holdout_1_Co-culture,IFNγ::CDK4+ctrl,train,source_train_pair,IFNγ,IFNγ,CDK4+ctrl,CDK4,4,1.0,789,209,108285,16955
frangieh_context_holdout_1_Co-culture,IFNγ::CDK6+ctrl,train,source_train_pair,IFNγ,IFNγ,CDK6+ctrl,CDK6,50,1.0,789,113,109636,17153
frangieh_context_holdout_1_Co-culture,IFNγ::CDKN1A+ctrl,train,source_train_pair,IFNγ,IFNγ,CDKN1A+ctrl,CDKN1A,51,1.0,789,238,109160,17888
frangieh_context_holdout_1_Co-culture,IFNγ::CDKN2A+ctrl,train,source_train_pair,IFNγ,IFNγ,CDKN2A+ctrl,CDKN2A,52,1.0,789,235,108401,18391
frangieh_context_holdout_1_Co-culture,IFNγ::CHCHD2+ctrl,train,source_train_pair,IFNγ,IFNγ,CHCHD2+ctrl,CHCHD2,54,1.0,789,255,109560,19383
frangieh_context_holdout_1_Co-culture,IFNγ::CITED1+ctrl,train,source_train_pair,IFNγ,IFNγ,CITED1+ctrl,CITED1,55,1.0,789,239,109666,19845
frangieh_context_holdout_1_Co-culture,IFNγ::CSPG4+ctrl,train,source_train_pair,IFNγ,IFNγ,CSPG4+ctrl,CSPG4,59,1.0,789,306,109632,22904
frangieh_context_holdout_1_Co-culture,IFNγ::CST3+ctrl,train,source_train_pair,IFNγ,IFNγ,CST3+ctrl,CST3,60,1.0,789,177,109384,23378
frangieh_context_holdout_1_Co-culture,IFNγ::CTPS1+ctrl,train,source_train_pair,IFNγ,IFNγ,CTPS1+ctrl,CTPS1,61,1.0,789,114,108514,23608
frangieh_context_holdout_1_Co-culture,IFNγ::CTSA+ctrl,train,source_train_pair,IFNγ,IFNγ,CTSA+ctrl,CTSA,62,1.0,789,235,109811,24128
frangieh_context_holdout_1_Co-culture,IFNγ::CTSB+ctrl,train,source_train_pair,IFNγ,IFNγ,CTSB+ctrl,CTSB,63,1.0,789,261,109084,24729
frangieh_context_holdout_1_Co-culture,IFNγ::CTSD+ctrl,train,source_train_pair,IFNγ,IFNγ,CTSD+ctrl,CTSD,64,1.0,789,303,109324,25283
frangieh_context_holdout_1_Co-culture,IFNγ::CTSO+ctrl,train,source_train_pair,IFNγ,IFNγ,CTSO+ctrl,CTSO,66,1.0,789,263,109432,26422
frangieh_context_holdout_1_Co-culture,IFNγ::CXCR4+ctrl,train,source_train_pair,IFNγ,IFNγ,CXCR4+ctrl,CXCR4,67,1.0,789,227,108609,27474
frangieh_context_holdout_1_Co-culture,IFNγ::DAG1+ctrl,train,source_train_pair,IFNγ,IFNγ,DAG1+ctrl,DAG1,69,1.0,789,206,109250,28414
frangieh_context_holdout_1_Co-culture,IFNγ::DDR1+ctrl,train,source_train_pair,IFNγ,IFNγ,DDR1+ctrl,DDR1,5,1.0,789,241,109340,28906
frangieh_context_holdout_1_Co-culture,IFNγ::DDX17+ctrl,train,source_train_pair,IFNγ,IFNγ,DDX17+ctrl,DDX17,70,1.0,789,175,108887,29458
frangieh_context_holdout_1_Co-culture,IFNγ::DDX39A+ctrl,train,source_train_pair,IFNγ,IFNγ,DDX39A+ctrl,DDX39A,6,1.0,789,166,109756,29711
frangieh_context_holdout_1_Co-culture,IFNγ::DLL3+ctrl,train,source_train_pair,IFNγ,IFNγ,DLL3+ctrl,DLL3,71,1.0,789,238,109174,30100
frangieh_context_holdout_1_Co-culture,IFNγ::DNMT1+ctrl,train,source_train_pair,IFNγ,IFNγ,DNMT1+ctrl,DNMT1,72,1.0,789,78,110139,30835
frangieh_context_holdout_1_Co-culture,IFNγ::EEA1+ctrl,train,source_train_pair,IFNγ,IFNγ,EEA1+ctrl,EEA1,7,1.0,789,185,109870,31720
frangieh_context_holdout_1_Co-culture,IFNγ::EMP1+ctrl,train,source_train_pair,IFNγ,IFNγ,EMP1+ctrl,EMP1,77,1.0,789,250,108496,32926
frangieh_context_holdout_1_Co-culture,IFNγ::ENPP1+ctrl,train,source_train_pair,IFNγ,IFNγ,ENPP1+ctrl,ENPP1,8,1.0,789,251,109477,33055
frangieh_context_holdout_1_Co-culture,IFNγ::EVA1A+ctrl,train,source_train_pair,IFNγ,IFNγ,EVA1A+ctrl,EVA1A,78,1.0,789,197,109713,33798
frangieh_context_holdout_1_Co-culture,IFNγ::FBL+ctrl,train,source_train_pair,IFNγ,IFNγ,FBL+ctrl,FBL,79,1.0,789,89,109838,34204
frangieh_context_holdout_1_Co-culture,IFNγ::FMN1+ctrl,train,source_train_pair,IFNγ,IFNγ,FMN1+ctrl,FMN1,83,1.0,789,309,108324,36823
frangieh_context_holdout_1_Co-culture,IFNγ::FOS+ctrl,train,source_train_pair,IFNγ,IFNγ,FOS+ctrl,FOS,84,1.0,789,200,109512,37271
frangieh_context_holdout_1_Co-culture,IFNγ::FSTL3+ctrl,train,source_train_pair,IFNγ,IFNγ,FSTL3+ctrl,FSTL3,87,1.0,789,281,109618,38722
frangieh_context_holdout_1_Co-culture,IFNγ::GAA+ctrl,train,source_train_pair,IFNγ,IFNγ,GAA+ctrl,GAA,89,1.0,789,232,108941,39314
frangieh_context_holdout_1_Co-culture,IFNγ::GPATCH4+ctrl,train,source_train_pair,IFNγ,IFNγ,GPATCH4+ctrl,GPATCH4,90,1.0,789,177,110022,39862
frangieh_context_holdout_1_Co-culture,IFNγ::GPNMB+ctrl,train,source_train_pair,IFNγ,IFNγ,GPNMB+ctrl,GPNMB,92,1.0,789,200,109044,40412
frangieh_context_holdout_1_Co-culture,IFNγ::GRN+ctrl,train,source_train_pair,IFNγ,IFNγ,GRN+ctrl,GRN,93,1.0,789,233,109978,40659
frangieh_context_holdout_1_Co-culture,IFNγ::HLA-A+ctrl,train,source_train_pair,IFNγ,IFNγ,HLA-A+ctrl,HLA-A,95,1.0,789,280,110021,41979
frangieh_context_holdout_1_Co-culture,IFNγ::HLA-B+ctrl,train,source_train_pair,IFNγ,IFNγ,HLA-B+ctrl,HLA-B,9,1.0,789,159,109550,42660
frangieh_context_holdout_1_Co-culture,IFNγ::HLA-E+ctrl,train,source_train_pair,IFNγ,IFNγ,HLA-E+ctrl,HLA-E,98,1.0,789,203,108466,44584
frangieh_context_holdout_1_Co-culture,IFNγ::HSPA1A+ctrl,train,source_train_pair,IFNγ,IFNγ,HSPA1A+ctrl,HSPA1A,102,1.0,789,203,108344,46277
frangieh_context_holdout_1_Co-culture,IFNγ::IFNGR1+ctrl,train,source_train_pair,IFNγ,IFNγ,IFNGR1+ctrl,IFNGR1,104,1.0,789,198,109853,47542
frangieh_context_holdout_1_Co-culture,IFNγ::IFNGR2+ctrl,train,source_train_pair,IFNγ,IFNγ,IFNGR2+ctrl,IFNGR2,105,1.0,789,278,109448,47895
frangieh_context_holdout_1_Co-culture,IFNγ::IRF3+ctrl,train,source_train_pair,IFNγ,IFNγ,IRF3+ctrl,IRF3,107,1.0,789,215,109921,49452
frangieh_context_holdout_1_Co-culture,IFNγ::ISYNA1+ctrl,train,source_train_pair,IFNγ,IFNγ,ISYNA1+ctrl,ISYNA1,108,1.0,789,162,108902,50030
frangieh_context_holdout_1_Co-culture,IFNγ::JAK1+ctrl,train,source_train_pair,IFNγ,IFNγ,JAK1+ctrl,JAK1,11,1.0,789,248,108772,51472
frangieh_context_holdout_1_Co-culture,IFNγ::JMJD7+ctrl,train,source_train_pair,IFNγ,IFNγ,JMJD7+ctrl,JMJD7,110,1.0,789,275,108776,52756
frangieh_context_holdout_1_Co-culture,IFNγ::KCNN4+ctrl,train,source_train_pair,IFNγ,IFNγ,KCNN4+ctrl,KCNN4,111,1.0,789,289,109609,53530
frangieh_context_holdout_1_Co-culture,IFNγ::KLF4+ctrl,train,source_train_pair,IFNγ,IFNγ,KLF4+ctrl,KLF4,13,1.0,789,222,109999,55093
