source_row_index,task_id,perturbation,guide_id,target_split,logical_x_row_read_count
11921,E182::CSTF2T::CSTF2T_1,CSTF2T,CSTF2T_1,conformal_calibration,1
11935,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
12004,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
12031,E182::ZRANB2::ZRANB2_2,ZRANB2,ZRANB2_2,conformal_calibration,1
12041,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
12043,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
12077,E182::ZRANB2::ZRANB2_2,ZRANB2,ZRANB2_2,conformal_calibration,1
12078,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
12149,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
12154,E182::CSTF2T::CSTF2T_1,CSTF2T,CSTF2T_1,conformal_calibration,1
12156,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
12162,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
12177,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
12197,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
12201,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
12204,E182::LIN28B::LIN28B_1,LIN28B,LIN28B_1,conformal_calibration,1
12209,E182::KHDRBS2::KHDRBS2_2,KHDRBS2,KHDRBS2_2,conformal_calibration,1
12214,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
12217,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
12251,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
12267,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
12269,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
12305,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
12325,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
12335,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
12336,E182::LIN28B::LIN28B_2,LIN28B,LIN28B_2,conformal_calibration,1
12343,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
12370,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
12378,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
12421,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
12447,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
12466,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
12469,E182::TARDBP::TARDBP_1,TARDBP,TARDBP_1,conformal_calibration,1
12482,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
12486,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
12548,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
12569,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
12574,E182::TIA1::TIA1_1,TIA1,TIA1_1,conformal_calibration,1
12605,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
12627,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
12658,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
12671,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
12688,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
12716,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
12731,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
12762,E182::CSTF2T::CSTF2T_2,CSTF2T,CSTF2T_2,conformal_calibration,1
12791,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
12810,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
12866,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
12889,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
12930,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
12980,E182::SF3B1::SF3B1_2,SF3B1,SF3B1_2,conformal_calibration,1
13023,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
13052,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
13056,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13082,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
13094,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
13107,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
13122,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13166,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
13193,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
13198,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
13215,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
13217,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
13233,E182::QKI::QKI_2,QKI,QKI_2,conformal_calibration,1
13234,E182::HNRNPK::HNRNPK_1,HNRNPK,HNRNPK_1,conformal_calibration,1
13331,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13340,E182::CSTF2T::CSTF2T_1,CSTF2T,CSTF2T_1,conformal_calibration,1
13380,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
13382,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13407,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13437,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
13453,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
13461,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
13463,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
13494,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
13503,E182::PABPC3::PABPC3_1,PABPC3,PABPC3_1,conformal_calibration,1
13505,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
13507,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
13560,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
13583,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
13596,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
13614,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
13615,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
13682,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
13696,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
13780,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
13790,E182::QKI::QKI_2,QKI,QKI_2,conformal_calibration,1
13801,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
13804,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
13807,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
13850,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
13901,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
13917,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
13919,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
13951,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
13963,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
13973,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
13981,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
13988,E182::HNRNPK::HNRNPK_1,HNRNPK,HNRNPK_1,conformal_calibration,1
13999,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14026,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
14034,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
14051,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
14064,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
14071,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
14078,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
14097,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14102,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
14165,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
14213,E182::TARDBP::TARDBP_1,TARDBP,TARDBP_1,conformal_calibration,1
14227,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
14230,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
14234,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
14256,E182::KHDRBS2::KHDRBS2_1,KHDRBS2,KHDRBS2_1,conformal_calibration,1
14275,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
14277,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14292,E182::LIN28B::LIN28B_2,LIN28B,LIN28B_2,conformal_calibration,1
14321,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
14325,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14355,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
14359,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
14383,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
14395,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
14415,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14420,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
14428,E182::QKI::QKI_2,QKI,QKI_2,conformal_calibration,1
14440,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
14454,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14462,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
14477,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
14483,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
14484,E182::QKI::QKI_2,QKI,QKI_2,conformal_calibration,1
14490,E182::TARDBP::TARDBP_1,TARDBP,TARDBP_1,conformal_calibration,1
14502,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
14507,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
14517,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
14546,E182::LIN28B::LIN28B_2,LIN28B,LIN28B_2,conformal_calibration,1
14621,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
14623,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
14672,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
14681,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
14693,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
14712,E182::TIA1::TIA1_1,TIA1,TIA1_1,conformal_calibration,1
14718,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
14722,E182::KHDRBS2::KHDRBS2_1,KHDRBS2,KHDRBS2_1,conformal_calibration,1
14725,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
14727,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
14738,E182::SF3B1::SF3B1_1,SF3B1,SF3B1_1,conformal_calibration,1
14740,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
14772,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
14796,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
14804,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14805,E182::HNRNPK::HNRNPK_1,HNRNPK,HNRNPK_1,conformal_calibration,1
14843,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14851,E182::TIA1::TIA1_1,TIA1,TIA1_1,conformal_calibration,1
14852,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
14881,E182::TIA1::TIA1_2,TIA1,TIA1_2,conformal_calibration,1
14893,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
14918,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
14928,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
14957,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
14992,E182::CSTF2T::CSTF2T_1,CSTF2T,CSTF2T_1,conformal_calibration,1
15004,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
15007,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
15012,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
15016,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
15027,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
15031,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
15035,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
15156,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
15163,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
15176,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
15211,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
15212,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
15244,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
15291,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
15301,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
15317,E182::HNRNPK::HNRNPK_1,HNRNPK,HNRNPK_1,conformal_calibration,1
15327,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
15340,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
15349,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
15372,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
15376,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
15379,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
15383,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
15384,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
15480,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
15483,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
15502,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
15518,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
15531,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
15556,E182::PABPC3::PABPC3_1,PABPC3,PABPC3_1,conformal_calibration,1
15572,E182::LIN28B::LIN28B_1,LIN28B,LIN28B_1,conformal_calibration,1
15583,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
15586,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
15595,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
15604,E182::HNRNPK::HNRNPK_1,HNRNPK,HNRNPK_1,conformal_calibration,1
15624,E182::LIN28B::LIN28B_2,LIN28B,LIN28B_2,conformal_calibration,1
15628,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
15632,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
15636,E182::SF3B1::SF3B1_2,SF3B1,SF3B1_2,conformal_calibration,1
15647,E182::FASTKD2::FASTKD2_1,FASTKD2,FASTKD2_1,conformal_calibration,1
15652,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
15664,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
15665,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
15750,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
15782,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
15783,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
15790,E182::TARDBP::TARDBP_1,TARDBP,TARDBP_1,conformal_calibration,1
15795,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
15830,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
15833,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
15851,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
15904,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
15915,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
15937,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
15995,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
15998,E182::KHDRBS2::KHDRBS2_2,KHDRBS2,KHDRBS2_2,conformal_calibration,1
16000,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
16021,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
16055,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
16118,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
16131,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
16177,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
16202,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
16204,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
16217,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
16230,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
16270,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
16278,E182::LIN28B::LIN28B_2,LIN28B,LIN28B_2,conformal_calibration,1
16300,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
16361,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
16373,E182::TARDBP::TARDBP_2,TARDBP,TARDBP_2,conformal_calibration,1
16380,E182::KHDRBS2::KHDRBS2_1,KHDRBS2,KHDRBS2_1,conformal_calibration,1
16398,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
16424,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
16452,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
16453,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
16509,E182::PABPC4::PABPC4_1,PABPC4,PABPC4_1,conformal_calibration,1
16519,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
16538,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
16586,E182::CSTF2T::CSTF2T_2,CSTF2T,CSTF2T_2,conformal_calibration,1
16611,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
16620,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
16622,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
16632,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
16676,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
16682,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
16715,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
16732,E182::FAM120A::FAM120A_1,FAM120A,FAM120A_1,conformal_calibration,1
16750,E182::SND1::SND1_1,SND1,SND1_1,conformal_calibration,1
16773,E182::FASTKD2::FASTKD2_2,FASTKD2,FASTKD2_2,conformal_calibration,1
16812,E182::GPKOW::GPKOW_1,GPKOW,GPKOW_1,conformal_calibration,1
16821,E182::CSTF2T::CSTF2T_1,CSTF2T,CSTF2T_1,conformal_calibration,1
16831,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
16839,E182::ZRANB2::ZRANB2_1,ZRANB2,ZRANB2_1,conformal_calibration,1
16864,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
16921,E182::ZC3H10::ZC3H10_2,ZC3H10,ZC3H10_2,conformal_calibration,1
16926,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
16941,E182::GPKOW::GPKOW_2,GPKOW,GPKOW_2,conformal_calibration,1
17017,E182::RBM15::RBM15_2,RBM15,RBM15_2,conformal_calibration,1
17021,E182::UPF1::UPF1_2,UPF1,UPF1_2,conformal_calibration,1
17023,E182::PABPC4::PABPC4_2,PABPC4,PABPC4_2,conformal_calibration,1
17026,E182::CSTF2T::CSTF2T_2,CSTF2T,CSTF2T_2,conformal_calibration,1
17047,E182::FAM120A::FAM120A_2,FAM120A,FAM120A_2,conformal_calibration,1
17067,E182::RBM15::RBM15_1,RBM15,RBM15_1,conformal_calibration,1
17095,E182::RBFOX2::RBFOX2_1,RBFOX2,RBFOX2_1,conformal_calibration,1
17154,E182::TIA1::TIA1_1,TIA1,TIA1_1,conformal_calibration,1
17218,E182::SF3B1::SF3B1_2,SF3B1,SF3B1_2,conformal_calibration,1
17297,E182::RBFOX2::RBFOX2_2,RBFOX2,RBFOX2_2,conformal_calibration,1
17303,E182::SND1::SND1_2,SND1,SND1_2,conformal_calibration,1
17309,E182::ZC3H10::ZC3H10_1,ZC3H10,ZC3H10_1,conformal_calibration,1
17316,E182::SF3B1::SF3B1_1,SF3B1,SF3B1_1,conformal_calibration,1
17332,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
17344,E182::UPF1::UPF1_1,UPF1,UPF1_1,conformal_calibration,1
17394,E182::QKI::QKI_1,QKI,QKI_1,conformal_calibration,1
17396,E182::PABPC3::PABPC3_2,PABPC3,PABPC3_2,conformal_calibration,1
