dataset,modality,fold_id,heldout_context,source_contexts,split,setting,context,cell_line,perturbation,n_cells,perturbation_seen_in_training,context_seen_in_training,selected_without_expression_values,disjoint_from_E136_and_E237,in_train_fraction_100
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NOLC1,84,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,COX10,64,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,ANKS6,63,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RCC1,170,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,HUWE1,58,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,POLR1C,188,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TNRC6A,89,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,EIF2B3,75,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,GTF3C6,53,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PCID2,67,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TMX2,70,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,CCDC115,69,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,RRP7A,68,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TBCA,72,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,NSMCE2,56,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MAD2L2,88,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,SMG5,165,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,ZNF207,86,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MIS18BP1,81,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NCL,87,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MYC,52,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,BOP1,126,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,VPS54,101,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,HAUS8,53,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,GLB1,55,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,TOMM22,75,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,EEFSEC,56,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPL36A,68,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,HNRNPA1,54,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,GNL3,116,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,SASS6,63,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,SCAP,98,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPL24,60,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DDX56,57,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,RPP30,85,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,SF3B3,326,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,HMGCS1,59,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DSTYK,69,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RBM33,50,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RAN,66,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,CLASRP,152,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TUBB2A,91,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PABPC1,66,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,LIN54,139,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,ZNHIT3,137,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,CENPJ,92,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,EIF4B,217,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TMEM242,215,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,IARS2,59,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,GNL3L,63,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,LAS1L,78,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ARCN1,94,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPS9,72,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,GPN1,60,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,LSM7,68,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,IPO11,59,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,MIOS,62,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PDCD11,133,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,MCM7,63,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,AATF,51,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,RPS19BP1,68,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,ESYT1,55,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DDX55,136,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,TIMM13,70,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,WDR46,92,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,HSPA8,59,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,FAU,91,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RNF14,65,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,EIF2B4,63,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NOP58,62,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,C12orf45,54,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,HSPE1,87,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,C9orf16,72,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,GRB2,78,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,CPSF4,65,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PABPC4,69,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,DNAJA1,65,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,WDR4,108,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,RPAP3,51,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ARPC4,66,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,HNRNPH1,63,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,SRSF11,118,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,RPL8,73,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,PPP1R2,104,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPS24,66,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PSMG3,129,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RPL5,52,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,FNBP4,111,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,MRPL49,51,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,ZNF236,202,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,SMC1A,76,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,random_seen_pair,HepG2,HepG2,ACTR6,51,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,COPS4,63,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PPP2CA,89,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,UBE2M,74,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NCAPH2,55,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,SPG7,62,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,PSAT1,69,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,SURF6,66,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,CNN2,75,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,RNASEH2C,132,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,HSP90B1,60,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,KIAA1143,52,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,SETDB1,62,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NKAPD1,59,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,SLC7A5,137,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,ZNF574,64,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,ATP6V1G1,68,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,val,validation_pair,HepG2,HepG2,PYROXD1,59,True,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NARS2,76,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,perturbation_unseen,HepG2,HepG2,GRWD1,56,False,True,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,train,training_pair,HepG2,HepG2,NOL6,60,True,True,True,True,True
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EIF3A,56,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,ARPC2,140,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,TIMM23B,256,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RBMX2,150,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPS7,82,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,TSR1,416,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EIF2S2,57,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,GAR1,114,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,WDR12,103,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NRBP1,83,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,INTS13,330,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,NOM1,298,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,CCNH,221,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RPL41,230,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,DNAJC8,134,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TARS2,133,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,NOLC1,129,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,COX10,146,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,ANKS6,167,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,RCC1,145,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_and_perturbation_unseen,Jurkat,Jurkat,HUWE1,84,False,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,POLR1C,312,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,TNRC6A,168,True,False,True,True,False
Nadig_E239_disjoint,CRISPRi_gene_knockdown_cellline_shift,E239_cellline_holdout_2_Jurkat,Jurkat,HepG2,test,context_unseen,Jurkat,Jurkat,EIF2B3,73,True,False,True,True,False
