fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_truth_used_for_score_or_transform,frozen_model_sha256
Replogle_cellline_holdout_2_RPE1,RPE1::TACC3,context_unseen,RPE1,TACC3,1.0,0.5,0.3380171288032852,-0.524357809717375,0.3495450678940837,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RRM2,context_and_perturbation_unseen,RPE1,RRM2,1.0,1.0,0.9189433984544072,0.5935062217146626,0.45072267885407424,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ANAPC15,context_unseen,RPE1,ANAPC15,1.0,1.0,-0.758755668352142,0.0704496809585295,0.4122145578534515,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NUP98,context_unseen,RPE1,NUP98,1.0,0.5,3.873037437601502,0.3877704959267842,0.4262264441029733,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GFM1,context_unseen,RPE1,GFM1,1.0,0.5,1.323330435488828,-1.1055019763002396,0.3513174670086506,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PSMB5,context_unseen,RPE1,PSMB5,1.0,0.5,5.0,3.6890005478256302,0.5213078969626479,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::POLR1C,context_unseen,RPE1,POLR1C,1.0,1.0,1.5116296233087636,-0.9006414176764906,0.42493305122080016,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GON4L,context_unseen,RPE1,GON4L,1.0,0.5,-1.3189204931597376,1.2856537337069955,0.3661034879925682,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DNMT1,context_and_perturbation_unseen,RPE1,DNMT1,1.0,1.0,3.130666718268452,-0.8509661129580229,0.45141666467397795,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NDUFS3,context_and_perturbation_unseen,RPE1,NDUFS3,1.0,1.0,1.5850938968089958,-1.4615725397280643,0.41292047332002446,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::EIF2B3,context_and_perturbation_unseen,RPE1,EIF2B3,1.0,1.0,1.541432580427828,-1.4911725813346668,0.41154318985411137,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DDX1,context_unseen,RPE1,DDX1,1.0,0.5,-0.3252803388765949,-0.4407857243124394,0.34113349525589504,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::LIN54,context_unseen,RPE1,LIN54,1.0,0.5,-0.1391331930037563,1.0147371904997338,0.3781960354836346,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPS7,context_and_perturbation_unseen,RPE1,MRPS7,1.0,1.0,-0.0013409645849095,0.1800369395572345,0.42663009902713295,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RHOQ,context_unseen,RPE1,RHOQ,1.0,1.0,1.9675622996650968,-1.5638701406360476,0.4165011523986317,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPL39,context_and_perturbation_unseen,RPE1,MRPL39,1.0,1.0,0.6064277870087742,1.376227156424966,0.46420099667431763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::WNK1,context_unseen,RPE1,WNK1,1.0,0.5,-1.0554234088862768,0.7272103317283841,0.3571209616488047,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PPA1,context_unseen,RPE1,PPA1,1.0,1.0,0.2981813869387416,-0.9115057377489768,0.40570256564124074,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::UBA2,context_unseen,RPE1,UBA2,1.0,0.5,0.9032017172993296,-0.3554684075947795,0.3623460014433597,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DCTN2,context_unseen,RPE1,DCTN2,1.0,1.0,0.7875357415405784,-1.504585857666527,0.39943923569513423,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ANKRD11,context_unseen,RPE1,ANKRD11,1.0,0.5,1.0140944695809702,5.0,0.48973799871882434,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::BRIP1,context_unseen,RPE1,BRIP1,1.0,1.0,0.7003838176583573,-0.9883979758195374,0.41018793807581777,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::YRDC,context_unseen,RPE1,YRDC,1.0,1.0,1.176227313820485,-0.8639048088451948,0.42055009026079027,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NDUFA6,context_and_perturbation_unseen,RPE1,NDUFA6,1.0,1.0,0.1838085672114095,0.7912837947768283,0.4438673905584023,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SLC7A5,context_unseen,RPE1,SLC7A5,1.0,1.0,0.8545050581578518,0.8959670554470883,0.45681179126877436,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PTMA,context_unseen,RPE1,PTMA,1.0,1.0,0.0428329462221102,-0.9719254416748752,0.4002918406448741,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::LAMTOR4,context_and_perturbation_unseen,RPE1,LAMTOR4,1.0,1.0,-0.8761056537786878,0.7476632179897862,0.42626925229075696,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CKAP5,context_unseen,RPE1,CKAP5,1.0,0.5,-0.0700772212093419,-1.367610714695331,0.32337775879070374,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::HMGB1,context_unseen,RPE1,HMGB1,1.0,1.0,-0.9744192092701498,2.183889079559072,0.4584306981620028,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
