e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
88,H01,88,ENSG00000143867,OSR1,2,OSR1-1+OSR1-2,True,OSR1,True,True,OSR1,True,True,7de9d913963465925f37a8d507624be9b38ba211eaf976a35c6751eb5aa96d33,ae066050e1f68c465644c21f88b16de4adb0c8fdd873767e4d5d106195a115e4,087e3cb14830a22036df2e30a7567b23821b4a353c5ec251664a826268a5de69,6789a1dc02a1fd43b1fb5a231529d39fd3e9ec27c5aa15fb55032bf80c9be847,DONOR_UNSEEN_ONLY,0d362515790e590e7731cb71d50685348c0242b8778106103f810c8d33ad6782,CALIBRATION_20PCT,6,True,False
89,H01,89,ENSG00000170122,FOXD4,2,FOXD4-1+FOXD4-2,True,FOXD4,True,True,FOXD4,True,True,fd3265ee8a702f83041c3a49ea733aa6f746de425a1d2c82ea837d1ff381c30d,24996907cd1a4d8e1cbc91751447873b7720eb5cc23bc1d9b854a70266dd2bf9,0889723460e9a76792165131d1e6639f86882c7dfac724b0652dcbdfee24e93a,1792cfd041a478d0f6bcf57763c39f1349733ac44313d6e12bdc23fa9550b6bb,COLUMN_UNSEEN,49ceef7e619d38d710632ce97392f1b57b3bc13de68bfab9c1bc7b5ac7839195,EVALUATION_80PCT,0,True,False
90,H01,90,ENSG00000009724,MASP2,2,MASP2-1+MASP2-2,True,MASP2,True,True,MASP2,True,True,19fb781400fa8852b44c92fb2d984f54a07536219f11dc9fdc76f0eb37ebef22,e0b09136d2aae981e9221bc1af86136575739e4f9e21ec5263fa1951ef8d0eab,088f59bb09571decf0b75efd354ffecfac82ae8861dbaec944100465af7c3ba4,d2c3d12103b54b593ca48a893d37342a8b5fcec95d36cf1c1609a2cf56b2eb12,DONOR_UNSEEN_ONLY,8d95491f10adc1d36f014df161ca147857c0be0b60cd334cc1d8cbf9df0e8a6d,EVALUATION_80PCT,6,True,False
91,H01,91,ENSG00000118785,SPP1,2,SPP1-1+SPP1-2,True,SPP1,True,True,SPP1,True,True,3ab83effcbb47a524e1f492d247837914275544723b030637dac28f3054bf6da,8e3f5576214b7bcd81e546ccb77dc74132224a1fa39b0a9873c41ca33ae89f5d,08a96b26aa4e136719bafda17a37f18dc9b9488ceaec3b1d48953d91b74cc8a4,930d07f57415ac24dd658032cbf9b04bbba7db688ca04d9aee37aa2ed5cba85c,DONOR_UNSEEN_ONLY,5d1d8d345ab61d4b6dc0a93fc798c2d388be3d2d45300e5a3decb3615ecd2673,EVALUATION_80PCT,6,True,False
92,H01,92,ENSG00000065243,PKN2,2,PKN2-1+PKN2-2,True,PKN2,True,True,PKN2,True,True,c98a369cef9b188041fd6bf00f1c081f0cc0f85a11f751f26d969d4ba3aeb8bd,4449ac0432dead67127dab79d8c1cce0a04ca3a0b1191f69feda9961323abf23,08be2a511ea2cfa1b4cae265a2a4e846dff30e02e9ef741d4c280d1ce3fa4bee,4a8850ba1ea46bfc09df4a482205ef87129022c48e57c742b219fb90a42ea99c,DONOR_UNSEEN_ONLY,3285d6e9f536abfc3731bcb962a2684276635acee85831e975fb193ad6769e4e,CALIBRATION_20PCT,6,True,False
93,H01,93,ENSG00000107669,ATE1,2,ATE1-1+ATE1-2,True,ATE1,True,True,ATE1,True,True,94d78b92f68e85c069f6bc56559a1f476a7ac2d57d0dc712461b6967ec42a6f4,1974817bda297478889f128f7fb3548a459efc56013c3e38ed432b6ea3603df0,08c07b09dbc18929acc7b0d71991b3f9390519c054bfd96b86b4772b6b672120,1286b9c02de24a86097c8a852a9af70054d44979ac31cecee00bd95bc907ee2b,COLUMN_UNSEEN,072b6ee2ceb229e936cd0d198f5e5004beecd58078e2abf32d54b93ad7489cb7,CALIBRATION_20PCT,0,True,False
94,H01,94,ENSG00000114450,GNB4,2,GNB4-1+GNB4-2,True,GNB4,True,True,GNB4,True,True,9a660199032e7157534e0501c5c954292248996253ffcbcb7b5cdda6e2bac2a0,d65d94066a9d5011a6ae60d377c4697441dc8b621418ce464bc992fad6b47235,08dc75c7912cef6cba4921c12aa97b113c7b18b0e2f37a5efb8aa41d226f511b,aa9e12a7bb6bce1714a834f3bb03216a5f8bf70ecf54b4f984771afaa95f8245,DONOR_UNSEEN_ONLY,4abe4fe18b73a1b0b2db99253d72181155855380aa526c8e4fe8651d49997bc0,EVALUATION_80PCT,6,True,False
95,H01,95,ENSG00000160014,CALM3,2,CALM3-1+CALM3-2,True,CALM3,True,True,CALM3,True,True,55f02c63e284839378fc4dec708a38529e49c5752f2177771f3cb3f847615669,3418c7e8b369457b909a07276af15b7508473f4ee1221fb0b44471ad98ff2528,08efa85c8e289e9d91a4866b41515cbda18377bcbf693ba35ceefcf140c15ca8,ceca256c830ce83b76089b0c1d6f5abdd6177428841689d4f6e25143dba440a4,DONOR_UNSEEN_ONLY,9b84ad8cb8dcb5339edd7564f9896c732fe2a2741f6d41462094f7a14ebde1e2,EVALUATION_80PCT,6,True,False
96,H01,96,ENSG00000137841,PLCB2,2,PLCB2-1+PLCB2-2,True,PLCB2,True,True,PLCB2,True,True,b565160fdb35fd531f291cf722b1baee4a6e6152c820115c68c12752c151285b,b1edaaf62d661a04e5cc800e7c5506d80a2830edbae0ba606ce02aacb3e1b5a3,091ce6c25a32af1fc90debe4f008eb3f283bdb7659c319fb8af01844f1911c4b,79e273ba3936aa48bc2611a2ed2068dd82f0778af25c9fa1d72fee4d2e140d42,DONOR_UNSEEN_ONLY,66e18edb41eec1514b1c5fe952b7bbd51b31f87d45509e55375f5b33c25b6210,EVALUATION_80PCT,6,True,False
97,H01,97,ENSG00000136935,GOLGA1,2,GOLGA1-1+GOLGA1-2,True,GOLGA1,True,True,GOLGA1,True,True,7f2672f5d654e36985f1e229da7317a40acabc49c26b55e6354a799b68181a93,45969d414114278786c75ee3376c207098bc63dd4f755baa61d862028fca9044,0951f4b9fdf1ee9dae5a58857a8e17389f3ad4dcad8fcf329c06310e913589c5,5b76c03101761a3530533a560f6705bd4630315de9b08f1461c4226d6ce1aac6,DONOR_UNSEEN_ONLY,62ee7c09825f90c47e46ca1f85e82bf9423298d1d37d43319a4effc1616f433d,EVALUATION_80PCT,6,True,False
98,H01,98,ENSG00000005483,KMT2E,2,KMT2E-1+KMT2E-2,True,KMT2E,True,True,KMT2E,True,True,c34ee4372442e806ffa6b95541cf56566eaf6e5976a7d6b0fa69c50b80dccb72,0aed68fdebedc5c5ca4c067950ca3000c070dc7073df23abd4ca7a74b707bb21,0953781ca67ff092468627341e52e5002f970f83d0810c39a67ad0972f6bee59,d2f2f7df36f3e4ac7c29d71e00d78b734920e35f7c19064edc7b5a71ab3e6c81,DONOR_UNSEEN_ONLY,f79fd223b2ffde04e814fba8b81826039cd1ddefdacc1a812effdc058eb68fb4,EVALUATION_80PCT,6,True,False
99,H01,99,ENSG00000143862,ARL8A,2,ARL8A-1+ARL8A-2,True,ARL8A,True,True,ARL8A,True,True,a39efdda50c99e45e00d9f432ddbe2b97bad410059a882a83b74fffaa6130aad,905d8633be7cffc4dc50e41a89a99c738ee9af248f6e112c984478ed75b3e224,098cdd7588b004ced1a4f7a63c9b292b409b41813403b902f56d3fb0572f3c4b,5fa026fe2589b1e15378a16c212e027e99948b292f8bea2a07baf7d3eea5cce0,DONOR_UNSEEN_ONLY,8427da89f13d385fb1fde4b7830d19f633fe6d0d816c1b43e3d7476a7f5deb91,EVALUATION_80PCT,6,True,False
100,H01,100,ENSG00000111911,HINT3,2,HINT3-1+HINT3-3,True,HINT3,True,True,HINT3,True,True,bbf82128e28b847f9579dd519afd4240601b7b088e384b0301bfd7a249f9b81e,7e58d0c436d1f21cb2dcb7e16533068803dc81a8b1d690f9582db79865282a5a,09bb4ba01cf1ce8d6edad48d194042501b64275252f903bf9909cef99e9c134c,922d9d4f7d34f1a62ece54b2d6865164e67609e74ffc167f9747e1a7be44e4dc,DONOR_UNSEEN_ONLY,65e5fd5874391772bada496030dc4a9a1c0fe02a95c292ff79410d31e154665d,EVALUATION_80PCT,6,True,False
101,H01,101,ENSG00000138135,CH25H,2,CH25H-1+CH25H-2,True,CH25H,True,True,CH25H,True,True,93df9e4b63e25f4ccd333752c1232a166198b8ec02af45e31efc3102492f74f4,244f3cd59d37e34e5c1391edf55762dd0cff511044cb247a6f13bcc88bcc933c,0a06bdc248d61b6d13aae4db248b4c529c12cafd25b33c297840aaddbdab4c61,ff10a07095318a7a6f5e4952cfcbb26ba65d36549e9e761f88c8fe91ab3c63d8,DONOR_UNSEEN_ONLY,27d14dabb85cbd06a688edc29a6b9261eb08e368e16fa9cf5c0148261fe25973,CALIBRATION_20PCT,6,True,False
102,H01,102,ENSG00000067992,PDK3,2,PDK3-1+PDK3-2,True,PDK3,True,True,PDK3,True,True,ddca0ebad1660f7bcf7bc0d708a6d28dd255458628a3f6525d6fcb5557d30926,084d9467f7c203755599c69c602858e59bf50a8a1304181b0ddc81b534b49fc9,0a357575e8e91baf9594b5e2c7213709898dc7659b8ee2d2e1756526adca506e,f0410e745455d9cd4c96e36bf74f2f6203786c08a33549fdab617127c6b9629a,DONOR_UNSEEN_ONLY,809510dbde2eed818b27c7b1d817adc295cc918bb5f9899ffb120c5022c948dd,EVALUATION_80PCT,6,True,False
103,H01,103,ENSG00000103241,FOXF1,2,FOXF1-1+FOXF1-2,True,FOXF1,True,True,FOXF1,True,True,3c342d05b7a880011f08ce63b02a09af5acfdc1ccd9945b3d61e1f39fc0e3516,6dcea245501c333ac4fb76f065e128bccba7182d33fc1c48c283fc4d3023dd18,0a3d02c6f2668a8d16e7733cff04a72b1b5403af0509320aa931a89c6c570015,c3e3c3a5e1edc2d961dcc6d32351f722752d7cad02e6b40151e6a624431c158b,DONOR_UNSEEN_ONLY,271ccb619238ada06755d30b1a0ebebd89d7128f90fefc51553ae2b727a20bf7,CALIBRATION_20PCT,6,True,False
104,H01,104,ENSG00000149196,HIKESHI,2,HIKESHI-1+HIKESHI-2,True,HIKESHI,True,True,HIKESHI,True,True,6e89994a95f7f04c50ebb5d26a7d17a0755cc1c967219cf48f08b787ffaaed89,a83a879992f92757e6dda239a9d117911eb47ad4791557a8548fe29b6f816934,0a3dfff5db8717ccd481281dc84bfe26ee3994c0fbd3857c5f70e41ea61df2f4,eafdc2effd96f8a8dc150e9fa41d7d58025d94c2b592c8e2b97b4a7b7e2516fc,DONOR_UNSEEN_ONLY,1b78fe761b9f8a4bbe9e1e8ee5845eb15ee8ec2f1d4decf8f7d2857385e6cba1,CALIBRATION_20PCT,6,True,False
105,H01,105,ENSG00000092871,RFFL,2,RFFL-1+RFFL-2,True,RFFL,True,True,RFFL,True,True,d99db388d2f56483a831885c131fdf3fe9abfbe8f70651adcd7831d91459bd0a,bc26e1bb989855756a04d4b679213a9fc1e4e650a3542973cfed34ef9a913fd4,0a53236fa15dd3d13603f101ff833198975337c535a42552e7953c7ebfc89996,5997254d35290f6e66b7a294244e40c8ac7862b698b04205632d4d72a0e09eb9,DONOR_UNSEEN_ONLY,86bccdaa351c51ee22ed0f3857a0dd39b916e4203381aeec93105ab656bd6c1c,EVALUATION_80PCT,6,True,False
106,H01,106,ENSG00000112200,ZNF451,2,ZNF451-1+ZNF451-2,True,ZNF451,True,True,ZNF451,True,True,18bb3641394ef78a889566d651953c57a12832c3ac56b5ef3096a95e626c593b,fa9110e7a755b69e65e488408e0c19d47f55f96ea030f1dd4aec6ad005149f28,0a5e65cc91cd52fc676b98037034986e40d887cbbe5cb239b5513aed0d1f2c1a,a5ae59de6084ea9a484891b41f50a8fbbc354fa185b3c1ad143ac289e39dc5f1,DONOR_UNSEEN_ONLY,c64bf07eb10227d03eacd211be0f278f98dbe87d009db31c4295e208423382ef,EVALUATION_80PCT,6,True,False
107,H01,107,ENSG00000138399,FASTKD1,2,FASTKD1-1+FASTKD1-2,True,FASTKD1,True,True,FASTKD1,True,True,0da24c4c5bc929c1701faf2814aa4439648c5cc267fdca3908c77b9699272ba4,d3678ca453715e5c5ff60a2abd7d3c76c6f53e4c1e4225b7116e25c747d43391,0a64a91064995b119e990c7931505a8211ec6dae387132e6d0c518c96cabe7d9,39f29263aaa5d1b6d4aedce392eae96c8d87baf7b2f9c4aa4d20fbf68ee55bc6,COLUMN_UNSEEN,75b8811331f54a51d1b2d784171142f5fcae394c21ca177dc9c397d97edce830,EVALUATION_80PCT,0,True,False
108,H01,108,ENSG00000124882,EREG,2,EREG-1+EREG-2,True,EREG,True,True,EREG,True,True,3e7a52b8156c965d352102395f9b54b5280e5526d51bd0f3b4f6235205718f11,40a0b9ebfbe21270f4174a67a9109bc3b185baba9b1814c415bb7545cee8e466,0a87d1f170b7dc0f3a694dbd6fcbb5e6d070750189d9f0e2b6b9beeae65d771d,76afcd87369cfbb0ff6a742483c1c8475428d2b7debe241b992bf890efcd14ad,DONOR_UNSEEN_ONLY,2f1c79891723e88b178534b8c2547de0645f57bfebf36836fe97b191937590f0,CALIBRATION_20PCT,6,True,False
109,H01,109,ENSG00000155016,CYP2U1,2,CYP2U1-1+CYP2U1-2,True,CYP2U1,True,True,CYP2U1,True,True,0cc853adbd9cb220056cb083e06b1d287df1af4d945822bb203c0f1c9dc5f66c,4c261df6a692ea6a327a1657ee18862931d3f12420af1e17e6b577c3ce8f7337,0a8f4809f1e401ec8fd4db2197922b6c124cbe683ba6ab50d8400864e0745f85,6a7b12b7846d402600e692c1298b95332c0328f406156bf83151700aa817c7da,DONOR_UNSEEN_ONLY,7993f033e4e87b5d01c4e9ac60120aa23e097599261e5ffb2848afac219d2f12,EVALUATION_80PCT,6,True,False
110,H01,110,ENSG00000198087,CD2AP,2,CD2AP-1+CD2AP-2,True,CD2AP,True,True,CD2AP,True,True,16d59691d91d3cbdbf048f3230f6358be94a64e35af85b147572f28edddc08c1,4fdf8fdc9379d7666a52c38d533562a7d15d4ca866ccc512d42fad6b4146ad2a,0a94bc4301da52a23e7bb7708c79ed0bb047717a25fe378fdb3c741d2251c0b9,f200b76e9fac504d4bcba718f98ea8389a404f67c5a480d723d2367e701d2f0a,DONOR_UNSEEN_ONLY,f7843a6644ec8afd7728567466ca1acc8618af3899d68b80dcdf158335159c78,EVALUATION_80PCT,6,True,False
111,H01,111,ENSG00000140368,PSTPIP1,2,PSTPIP1-1+PSTPIP1-2,True,PSTPIP1,True,True,PSTPIP1,True,True,516f6baba3a8486d4998aa40b2c0157fe1324889963a7a85114b2caafb156646,a05241a85410d52d22272f161f942470af9a58d254c321b2afe949ec356d3b33,0aa366ecfedd86847ec24b3ced690e51a6c3fd6e3ddf9612802e983bc185c5e1,9414ed4fbba147ed9f2bb04c22ae8fc1b4ab91d254e1ee39536ae6bc46837c5b,DONOR_UNSEEN_ONLY,bd31b6c556485cba10763e1f082fbf42b6dd4e66bab39dfde629655510aa7711,EVALUATION_80PCT,6,True,False
112,H01,112,ENSG00000186409,CCDC30,2,CCDC30-1+CCDC30-2,True,CCDC30,True,True,CCDC30,True,True,7618a1ca220f9732eeac6f98456e014be37a24bacf91fcca2c993cec1750db2e,eb2c822066fedc7931117f4e9fa977e3469f6aab80275e4186e46e03bc14729f,0aa375ce3d03f2ba34471e7170c54934f9ad388213ef1ad7c52bc84f31365549,055e4226d9037971b4f3ea8cf6c6235f4565e0f5e6f7f733318a2e317a8b4712,COLUMN_UNSEEN,faf19e0ba92d2dbb6b363b756241306dc49a7116ac2de5d222a6906760b34c80,EVALUATION_80PCT,0,True,False
113,H01,113,ENSG00000108100,CCNY,2,CCNY-1+CCNY-2,True,CCNY,True,True,CCNY,True,True,f06733417708b2a640c0bdcbe78ee7383fbcc4015e01fd82958cc5baaffe64ed,aa70cd9cd48aad14a70aebbe23f5b4732c30e2206262646eec55be3522dc2f32,0ab2ddaa34b16c9d7932b9f7571de884ae3c374260c3dc5a3157bccd679e82f2,afd1149e4254809deae77b7ff846d891a59748f5a949b795c0acf5658c943f3c,DONOR_UNSEEN_ONLY,af2bc6314915cee47fda6777473d098cd50628b44b6bd13957db7c4e7841cc64,EVALUATION_80PCT,6,True,False
114,H01,114,ENSG00000115295,CLIP4,2,CLIP4-1+CLIP4-2,True,CLIP4,True,True,CLIP4,True,True,e06a7415b195592fb80bf55ab8945335b85487800f3eeaae9b0c7385ce759dc3,4a436779efa5cb47040ca3ae3034ac92d74cad06bc12ab3d4900865a8dd2528f,0ac012a6f2ffd5d07c029d553fe226439b26ad337f5d43855d032bdbec0548fc,b4f0a47454b07429dc65ea941c398f26020e36a71fadc3e7234b89e5a8abc3b0,DONOR_UNSEEN_ONLY,4c0f0d1170b51be10ff1e2171d6c3e2747ef0c0d34aec9aa72c189411d99d03c,EVALUATION_80PCT,6,True,False
115,H01,115,ENSG00000138078,PREPL,2,PREPL-1+PREPL-2,True,PREPL,True,True,PREPL,True,True,ec777c134716357b2576d1d87ddba7b327b7106193251d96b9dc2f05e2009c29,9e456b6bd459c2376891ead76f9bf3605e1a93fc99c54085b4161ae5d24c0214,0ac91906490ec2bbf04716556dfbd57e672cf3c79ebf89cdfa96d90018738c1c,022a4ee40a0012e38bbd3b6776ceb4562ec03a031566c2a3d4d9f4d894c9b307,COLUMN_UNSEEN,5a1603bf7603602b718645f85f90ffff885bdd5e1e787d369121d7e584fe90c1,EVALUATION_80PCT,0,True,False
116,H01,116,ENSG00000189171,S100A13,2,S100A13-1+S100A13-2,True,S100A13,True,True,S100A13,True,True,a876d8c329d49a9845a81efc13deaeb7123eb5a5e532406de181903f9934cb57,76b4b3d02ca44d73ac19a3c66cf85d8841c5a6e7117b9ac0de0866e4488bfeea,0ae6c2396fbbb8871e0a435f0d4630b20501648e409765d3d4df963508041bca,847e931cc7512d6755e0cf11e2e704b13d7e5e4bd9df455c093fdc94708975fa,DONOR_UNSEEN_ONLY,41ff07a4850a4f25a604ee8a2e008ec261fdcc425cd7f42086ba9f5789f883e0,EVALUATION_80PCT,6,True,False
117,H01,117,ENSG00000163577,EIF5A2,2,EIF5A2-1+EIF5A2-2,True,EIF5A2,True,True,EIF5A2,True,True,85824e4b5dbb95daafc9f8329508ce7978cb38df4bdeb5c92fc4bb86e9e084c6,217a7ecd1a4f19ee0ba9b70d65a7d3886f0c5f2dede0e8189aa53b043ad3cb38,0af9e0b8c375b1683f2ba56adabb492409b5170526f2e6d3ccc6b7f9f2518d49,01dbaafd00b00c071353168f1728c45ebd7b5b398e5f5dc3df831c21f1788439,COLUMN_UNSEEN,785067688fd7c364f7090c6d24d3c9a3dcc653202856b3d77eca48cd372d3dbb,EVALUATION_80PCT,0,True,False
118,H01,118,ENSG00000196850,PPTC7,2,PPTC7-1+PPTC7-2,True,PPTC7,True,True,PPTC7,True,True,24dc35748a9daededbf62f029875e6a413dcfa4fc6356231ad0ea9c81b7f324b,ee5379290e02294a07bf5127a9aa1d01b4027177a92e15192778d19a276cde29,0b0682f752b3055495ee45b68d11183e927bcc1a53430b34f656875190eaa169,383887d128f7edcb6040e63eec7d3fc5971d820b9d276e9fde74be5eae346c29,COLUMN_UNSEEN,6839715c5ae2e0f17c2aa88be22bfa03ac95fadd083173be8e7709d83fe1133c,EVALUATION_80PCT,0,True,False
119,H01,119,ENSG00000048052,HDAC9,2,HDAC9-1+HDAC9-2,True,HDAC9,True,True,HDAC9,True,True,96e3b634c3234e57a59510198a9a83b8eecc27d1971ae654e64d9c9e97fee854,6f80b495b52b8a91f1562af4c681393a54146b1484fa7a238036193effebec93,0b1a6942994e6c3335e3daae2838dae4ea0da93c7c201fc2ea071ae05681d892,979823f811f08a0aa529ac000e8d7dda2dff6bba646a8e69836c2176a0e0adac,DONOR_UNSEEN_ONLY,3fa5bf5b2ac1e7966353d7fcc746711042352e7cbf266bd6ccf0ac6534e1e810,EVALUATION_80PCT,6,True,False
120,H01,120,ENSG00000127540,UQCR11,2,UQCR11-1+UQCR11-2,True,UQCR11,True,True,UQCR11,True,True,6d527071bebf3a89167faa15e99f9f190312f271e3f3ad6182c1c6e8a4ad8362,6571955b5b6ca23e305f8fff426b007c09716a84e6d26689301ff65f95baab8b,0b2167011a317c410872eaf7e2471d605b44e20a0f32266e48d2cea1665b7939,a7e4d882ac8e18ffd6f926f0929fa79369b95952004bc9af45295dea03fe1391,DONOR_UNSEEN_ONLY,1e6f9c691606015d1d3dcc61e60073e6a01aef10a64ae0b4209a8b9974f6249e,CALIBRATION_20PCT,6,True,False
121,H01,121,ENSG00000137198,GMPR,2,GMPR-1+GMPR-2,True,GMPR,True,True,GMPR,True,True,f163ddf6b879a2428e8777ca9a0e1cceaf32f3340308c42fdd9da42adc93e452,7ba0cf32c7eb0b0a95fb512fa63cd208db5cc11385cebb65c238e0e77c3a8838,0b2326a9b8c65cb5e1ccee10b3329c5d6520ad4362ba53cc6b41ab8a4e827abc,d89ce302a2381bcb73b4076056cafa02cc5d75de4f76e9aae2f9005303faee39,DONOR_UNSEEN_ONLY,960211e8b46a74351dcf1ea8fd5af29406608da6c29b086cab22e8457071a794,EVALUATION_80PCT,6,True,False
122,H01,122,ENSG00000049192,ADAMTS6,2,ADAMTS6-1+ADAMTS6-2,True,ADAMTS6,True,True,ADAMTS6,True,True,fc4ee9b461f78eeac710fe0d006aad2463df755e10dc1047ffbe0bdba9e25b3a,74f7b285685c1f85820630e7a40a36340fc1ae5fd68dc9be9218883ba9b6d477,0b34d400957ad411644ba5d59d224a2e9a63973f6a116347186487435d879f8b,bcdefd6333465a730e4e367e29a6a3a7844a221565c34886e07c4a98f18400be,DONOR_UNSEEN_ONLY,7538187b39225ffa70acaeffee1b146f5fee37330887a24334d726465f6b2d15,EVALUATION_80PCT,6,True,False
123,H01,123,ENSG00000171953,ATPAF2,2,ATPAF2-1+ATPAF2-2,True,ATPAF2,True,True,ATPAF2,True,True,c9ef13772a290df35b664adaefe59ac201d7242b95af007551101f78a45e42c9,11afc4c9fe2d143a48ef7f9b003632bef079d3dccbe29c1df703324bddcc4af4,0b50c7f3a752c672c910f6c2348f1a1b3a01886bdd8ca53f6b1cc4a132d806a1,7782879bca590d9c64594234d52e3bcace4b323fa49de7d71133a42b044ac77c,DONOR_UNSEEN_ONLY,ca95c8d00e086b8b7af83adf179be926f790d4cbe7c5b0a6044603aa09c1a92b,EVALUATION_80PCT,6,True,False
124,H01,124,ENSG00000186787,SPIN2B,2,SPIN2B-1+SPIN2B-2,True,SPIN2B,True,True,SPIN2B,True,True,5e06fcf54d4bbb74107f58a80a95423884e60c449edb8ce4dce180247dd2e3c2,c7e69c0fabe0d5d90ec2aa5542e0474014b46403235d21cf4179e59c151f50f6,0b6567a0413a20b519a1f97f382787da59c07a654bdf3b4e1458dc51eb8b35db,bec5323bb4f835c70d1e0d15be2dbe0fbab4bf37efba52f5520b7f541d691bdd,DONOR_UNSEEN_ONLY,3c6f3f2d9efbc25dedcf25c239792fe536127df651be548f2c74d6ab739b1941,EVALUATION_80PCT,6,True,False
125,H01,125,ENSG00000115548,KDM3A,2,KDM3A-1+KDM3A-2,True,KDM3A,True,True,KDM3A,True,True,5f050c55b498122e4350180c9789f7ea1786b18627638b6f91ed61a6f70886a1,84c968a2501c1d03d9a4af1eb90e4737db69967b8980e4611ea20e0ae74f8612,0b684242b0f3b1c7478878871a2322fd3f5df35f862518c23b5106c800b23c8a,e8f2376ebcba524445cfe5f97510bfcfd8012444387f29a979f5daac7f269faf,DONOR_UNSEEN_ONLY,1d7f111883d24335507d5cf7dee10849fdbfbde6f04aa935a6a025658f304772,CALIBRATION_20PCT,6,True,False
126,H01,126,ENSG00000065717,TLE2,2,TLE2-1+TLE2-2,True,TLE2,True,True,TLE2,True,True,76e880e8f2b5c94b4e8bef8a9a1d9a96f1667ef39a16521cfb107c47023d804a,2ea951d0628edb0f1a55eb93ea138587b4008e0187682c2b52f0498fb5a8a63f,0b749e7a21349376ab00f0684a8684e8471cba8d7c9cbdd06095d3068f1bac86,d2173fc334ae3443b72fc231715f060ec6c4e4aba81d2ff71f64132a907d7376,DONOR_UNSEEN_ONLY,7b016ed3a3ad1a9e8287d26e8d129edec66fcd8ff218b06ebf06a5835b517bdf,EVALUATION_80PCT,6,True,False
127,H01,127,ENSG00000177731,FLII,2,FLII-1+FLII-2,True,FLII,True,True,FLII,True,True,4f2cf816f7707c8bc0173ebfe64a335b5472484ab841330e4e0edb75245cdbd8,4317472918d2af6809a52d1fb956232a3a8ad931e434fa953ad762a30f68aa94,0b84195e74372bd98df3fd74855e2dfe40b5af6f3d99611285b985d60cac6b57,cf9ec14f039ff28b0830a9574e70c85b53b64bdbe921fea45437557d045f2add,DONOR_UNSEEN_ONLY,00f0c85efe770a5b6c60d1b241bb88d9ecfbd1fadb63e4a66e0c57ce4e64db64,CALIBRATION_20PCT,6,True,False
128,H01,128,ENSG00000141258,SGSM2,2,SGSM2-1+SGSM2-2,True,SGSM2,True,True,SGSM2,True,True,8e0fc87d70ec6bd57948d868888426cfc240d157211b8bf93428440b54c96e6d,b7b7238a4df66e0762df036059d14fe3d629e7b67d59b720e04c5bd3644c0cf1,0bb6d7934f6338e3e2e4fe28d5032f20c5c2610570ad50a50f8cbd19e50ac110,7496dc3586ac88ce3bec1095d2ce662156efa14fc930e39bf36dd44c656ba722,DONOR_UNSEEN_ONLY,dde5982f15d744848b86b001b3bee29890b006fe948009e7201a79415410995b,EVALUATION_80PCT,6,True,False
129,H01,129,ENSG00000133943,DGLUCY,2,DGLUCY-1+DGLUCY-2,True,DGLUCY,True,True,DGLUCY,True,True,e87e7ab4423514f24aa9cf7fbc7ee8455af80e86d4054e57d8ee90bf3829d905,6225f07f268a1db14efa59c580f270006244592fffb0269edd9da2c470cd6432,0bb80954b5520a6872074ade8fc9e34dcee94211634b699ddd0c568912a63f9d,1b784f18ddf34d4f9ddc37c23a51614d853b9e255dda77b8056961c1cfa342e4,COLUMN_UNSEEN,d3d22e34cbe92ec865a926f238539a5c5037a5a09817ba0dd21b89f26d561fd6,EVALUATION_80PCT,0,True,False
130,H01,130,ENSG00000117394,SLC2A1,2,SLC2A1-1+SLC2A1-2,True,SLC2A1,True,True,SLC2A1,True,True,a0d2841484547c3da29f95dcc392a69343eed68ea4a1030a65d6d83a4c638c64,58565bf63ee1c6332af5925f77c8b91ceda4a7e8d5909eb419b731a615d0714a,0bce63f12833ce9352a9ffb765e8503cb17483a7c3abef6c0acf476d802a7372,af79bb62bf3a150c4ab97a33b7897baa2a560832fc87b0d321467f04c0aaff5e,DONOR_UNSEEN_ONLY,ff6eac550eb65b23cb22ddb9f0860c41431f274d483ad59e6672553e5a4dc62c,EVALUATION_80PCT,6,True,False
131,H01,131,ENSG00000198855,FICD,2,FICD-1+FICD-2,True,FICD,True,True,FICD,True,True,0fe91d967113f6c5bebef8bc1f05e1832f5ceeddfd9b7cfe56c102226691fc0b,931994aba0db864f0ba7b68f97587547088162f16a7d97ac4b54091960d6b91c,0bd7f52af33d6f9e5f4144829d0f4fe6bed30c1e8a4b01e78fa1ce6a6c89abb6,8eb18a44174a5ea54db7ff70d94e8a029005c9f37cc66f1cfad9ca58ad9057e5,DONOR_UNSEEN_ONLY,0bdc76cc86cbc3de844c9a3a6f55a7b787326d580537c25901a942e143750547,CALIBRATION_20PCT,6,True,False
